ID,gene,dbeta,feature
cg20413471,ADAMTS19,0.102324,TSS200
cg03259333,ADAMTS2,-0.177373,Body
cg11751806,ADAMTS20,0.201526,1stExon
cg07974833,ADAMTS3,-0.113956,Body
cg24329783,ADAMTS4,-0.148749,3'UTR
cg20156545,ADAMTS5,-0.148012,Body
cg18537027,ADAMTS6,-0.079709,Body
cg21242079,ADAMTS7,-0.185763,Body
cg12270485,ADAMTS8,-0.121611,TSS1500
cg00508543,ADAMTS9,-0.130654,Body
cg13739410,ADAMTSL1,-0.09892,Body
cg13699121,ADAMTSL2,-0.049187,TSS1500
cg21123577,ADAMTSL3,-0.176027,Body
cg27630771,ADAMTSL4,0.137377,3'UTR
cg22994198,ADAMTSL5,-0.159632,Body
cg03807842,ADAP1,-0.216179,Body
cg08242070,ADAP2,-0.047495,TSS1500
cg03920003,ADAR,-0.152694,5'UTR
cg21913632,ADARB1,0.154444,5'UTR
cg06028247,ADARB2,-0.267952,Body
cg07393169,ADAT1,-0.16495,3'UTR
cg23949519,ADAT2,-0.045215,Body
cg02350320,ADC,-0.083235,TSS1500
cg04697832,ADCK1,-0.025575,5'UTR
cg10790979,ADCK2,-0.145179,TSS1500
cg25602159,ADCK4,-0.022893,5'UTR
cg01915822,ADCK5,-0.138903,TSS1500
cg25322847,ADCY1,-0.151498,Body
cg19307406,ADCY10,-0.125712,5'UTR
cg07391392,ADCY2,-0.224026,Body
cg16888658,ADCY3,-0.185029,TSS200
cg25556905,ADCY4,0.176799,TSS200
cg08598988,ADCY5,-0.118303,1stExon
cg25196508,ADCY6,0.135945,5'UTR
cg16548911,ADCY7,-0.110833,Body
cg07851738,ADCY8,-0.163835,Body
cg05765011,ADCY9,-0.239921,Body
cg18319029,ADCYAP1,0.166742,TSS1500
cg24384519,ADCYAP1R1,-0.241058,Body
cg07644321,ADD1,0.038599,5'UTR
cg15170605,ADD2,0.243897,TSS200
cg01433914,ADD3,0.086579,5'UTR
cg15395354,ADH1B,0.093127,TSS1500
cg15785860,ADH1C,0.091485,TSS1500
cg12011299,ADH4,-0.131678,TSS200
cg00268009,ADH5,-0.004327,TSS1500
cg09383816,ADHFE1,0.307724,TSS200
cg04392387,ADI1,-0.012575,3'UTR
cg16212341,ADIG,-0.183247,3'UTR
cg10681525,ADIPOQ,-0.067526,Body
cg12132617,ADIPOR1,-0.07331,TSS1500
cg01924292,ADIPOR2,-0.092339,5'UTR
cg24340640,ADK,-0.02532,Body
cg02227453,ADM2,-0.173737,TSS1500
cg10140309,ADNP,-0.105732,TSS1500
cg20821271,ADNP2,-0.055616,5'UTR
cg19580792,ADO,-0.054944,3'UTR
cg01133446,ADORA1,0.081972,TSS1500
cg15499799,ADORA2A,-0.090899,TSS1500
cg17716037,ADORA2B,-0.003,3'UTR
cg14669379,ADORA3,0.188404,Body
cg19280364,ADPGK,-0.10304,TSS1500
cg01421309,ADPRHL1,-0.143141,Body
cg10017619,ADPRHL2,-0.040781,Body
cg02776627,ADRA1A,-0.143882,Body
cg09049672,ADRA1B,0.155148,TSS1500
cg25976621,ADRA1D,0.0308,Body
cg26926521,ADRA2A,-0.248629,5'UTR
cg18369288,ADRA2B,-0.051675,1stExon
cg05394500,ADRA2C,-0.138002,TSS200
cg00529585,ADRB1,-0.18964,1stExon
cg08370787,ADRB2,-0.06311,1stExon
cg03103178,ADRB3,0.116782,1stExon
cg14276125,ADRBK1,-0.099267,Body
cg13472656,ADRBK2,0.023908,TSS200
cg08178815,ADRM1,-0.105964,Body
cg01012879,ADSS,-0.052683,Body
cg02263377,ADSSL1,-0.237842,TSS1500
cg18065597,AEBP1,-0.227294,Body
cg16822174,AEBP2,-0.120126,Body
cg10248985,AEN,-0.094771,5'UTR
cg12423344,AES,0.092205,Body
cg12726927,AFAP1,-0.206492,5'UTR
cg04979599,AFAP1L1,-0.065546,TSS1500
cg10753764,AFAP1L2,-0.141821,5'UTR
cg15138236,AFARP1,0.025227,Body
cg17455261,AFF1,-0.223026,Body
cg14445389,AFF3,-0.226459,Body
cg22212250,AFF4,0.139748,Body
cg03614649,AFG3L1,-0.222276,TSS1500
cg18063659,AFG3L2,-0.089821,Body
cg00797183,AFM,-0.028629,3'UTR
cg07314523,AFMID,-0.008571,1stExon
cg02387745,AFP,0.096771,Body
cg11223893,AFTPH,0.034098,Body
cg14772412,AGA,-0.141682,3'UTR
cg24744172,AGAP1,-0.241745,1stExon
cg14209784,AGAP11,0.120809,TSS1500
cg07159847,AGAP2,-0.108564,Body
cg09205595,AGAP3,0.099663,TSS1500
cg16299440,AGAP7,-0.027443,TSS1500
cg02341759,AGBL1,-0.165232,1stExon
cg25800328,AGBL2,-0.205881,Body
cg18782488,AGBL3,0.130188,Body
cg02057755,AGBL4,-0.126841,3'UTR
cg21429105,AGBL5,0.085405,Body
cg08321684,AGER,0.132701,Body
cg06254336,AGFG1,-0.157061,Body
cg19543017,AGFG2,-0.0649,3'UTR
cg13928102,AGGF1,0.068269,3'UTR
cg18377446,AGL,0.119247,Body
cg10321393,AGMAT,-0.143455,Body
cg14750743,AGPAT1,0.173459,Body
cg13669080,AGPAT2,-0.090786,Body
cg21213332,AGPAT3,-0.089395,5'UTR
cg11342941,AGPAT4,-0.284482,Body
cg26814335,AGPAT5,-0.057039,Body
cg22638105,AGPAT6,-0.120676,Body
cg27414233,AGPAT9,-0.087829,TSS200
cg03550352,AGPS,-0.037511,Body
cg12565635,AGR2,-0.03363,TSS1500
cg16702815,AGR3,-0.065675,5'UTR
cg27541454,AGRN,0.167486,Body
cg05382012,AGRP,-0.053348,TSS200
cg19125606,AGT,-0.106378,1stExon
cg14063347,AGTPBP1,-0.056173,Body
cg27260617,AGTR1,-0.148964,5'UTR
cg08945450,AGTRAP,-0.068779,TSS1500
cg17461448,AGXT,-0.231767,TSS1500
cg04543510,AGXT2,-0.16548,Body
cg24255896,AGXT2L1,-0.121125,TSS200
cg20721320,AGXT2L2,-0.148822,TSS1500
cg07507951,AHCTF1,-0.126959,TSS1500
cg25813109,AHCY,-0.140792,TSS1500
cg16698212,AHCYL1,-0.03232,3'UTR
cg20915333,AHCYL2,-0.050335,Body
cg11697038,AHDC1,-0.223222,TSS1500
cg04263024,AHI1,-0.014608,Body
cg09183450,AHNAK,0.167666,5'UTR
cg07828276,AHNAK2,-0.146324,TSS200
cg25706683,AHR,0.28189,Body
cg14817490,AHRR,-0.228294,Body
cg14520941,AHSA1,-0.089749,3'UTR
cg22934200,AHSA2,0.199938,5'UTR
cg10720080,AHSG,-0.08471,TSS200
cg00148355,AHSP,-0.12312,TSS1500
cg10989381,AICDA,-0.097473,Body
cg19563932,AIF1,-0.201562,Body
cg14006239,AIF1L,-0.130395,TSS1500
cg25502086,AIFM2,-0.065519,5'UTR
cg19508107,AIFM3,-0.008185,Body
cg21234032,AIG1,0.249843,Body
cg02331198,AIM1,-0.047443,Body
cg10813720,AIM1L,-0.056667,1stExon
cg10636246,AIM2,-0.207951,TSS1500
cg09646026,AIMP1,-0.100472,3'UTR
cg11684826,AIMP2,0.187124,Body
cg21052656,AIP,-0.105723,TSS1500
cg05890279,AIPL1,-0.134759,Body
cg05547091,AIRE,-0.025345,Body
cg17525406,AJAP1,0.264824,Body
cg14005294,AK1,-0.097087,TSS200
cg11254053,AK2,-0.121264,Body
cg26036018,AK3L1,0.085796,Body
cg21546950,AK5,0.249169,Body
cg08754294,AKAP1,0.175176,5'UTR
cg16611584,AKAP10,-0.150309,3'UTR
cg23261171,AKAP11,0.158016,5'UTR
cg20568219,AKAP12,-0.168298,Body
cg25947619,AKAP13,0.385242,Body
cg22527572,AKAP3,-0.084681,Body
cg03403507,AKAP6,0.035407,TSS200
cg12210836,AKAP7,-0.090357,Body
cg03120782,AKAP8,-0.122664,Body
cg14904697,AKAP8L,0.066804,Body
cg00334498,AKAP9,-0.021644,Body
cg07115952,AKD1,-0.156081,Body
cg16314441,AKIRIN1,-0.077639,3'UTR
cg14080475,AKNA,0.323134,5'UTR
cg08253405,AKNAD1,-0.002547,TSS1500
cg16582352,AKR1A1,0.047401,Body
cg04663564,AKR1B1,-0.115107,TSS1500
cg15257078,AKR1B15,-0.108968,Body
cg22861794,AKR1C2,-0.002031,3'UTR
cg12530994,AKR1C3,-0.042703,Body
cg06573570,AKR1C4,-0.199663,TSS1500
cg10764388,AKR1CL1,-0.041515,TSS200
cg05082563,AKR1D1,-0.122542,Body
cg23763647,AKR1E2,-0.252137,Body
cg13494428,AKR7A2,0.066331,TSS1500
cg16126458,AKR7A3,-0.143233,TSS200
cg12798157,AKR7L,-0.149598,TSS200
cg01921845,AKT1,0.072346,Body
cg26757503,AKT1S1,-0.018452,Body
cg13351352,AKT2,-0.07071,Body
cg11973514,AKT3,-0.22147,Body
cg02965178,AKTIP,-0.029503,TSS1500
cg14193097,ALAD,-0.096328,3'UTR
cg13241645,ALAS1,-0.071762,Body
cg13077930,ALB,0.146834,TSS1500
cg09610766,ALCAM,0.119426,Body
cg22334548,ALDH16A1,-0.068302,Body
cg14805347,ALDH1A2,0.133177,5'UTR
cg27652350,ALDH1A3,0.095023,Body
cg14221617,ALDH1B1,-0.062209,Body
cg14857193,ALDH1L1,-0.112325,Body
cg16204509,ALDH1L2,-0.099231,TSS1500
cg20884605,ALDH2,-0.117914,Body
cg11401568,ALDH3A1,-0.068667,Body
cg14529102,ALDH3A2,-0.059706,Body
cg18412889,ALDH3B1,0.104783,Body
cg26933869,ALDH4A1,-0.154224,TSS1500
cg14849468,ALDH6A1,-0.172869,Body
cg18670373,ALDH7A1,-0.09448,TSS200
cg11567608,ALDH8A1,-0.130128,TSS1500
cg04354317,ALDH9A1,-0.004383,Body
cg00713275,ALDOA,-0.117069,TSS1500
cg00577167,ALDOB,0.182035,5'UTR
cg13344757,ALDOC,-0.061075,TSS1500
cg13776234,ALG11,-0.011392,TSS1500
cg08234193,ALG12,-0.021513,Body
cg05084668,ALG1L,-0.141056,5'UTR
cg27226125,ALG1L2,-0.050626,Body
cg13977604,ALG2,-0.005796,Body
cg15872043,ALG3,-0.077377,3'UTR
cg09043750,ALG5,-0.015707,TSS1500
cg17225006,ALG6,-0.013117,Body
cg15117252,ALG8,-0.012956,TSS200
cg06523490,ALG9,-0.02544,TSS1500
cg12252328,ALK,-0.159429,Body
cg11180129,ALKBH1,-0.016316,Body
cg19198919,ALKBH2,-0.018708,Body
cg08798148,ALKBH4,-0.006077,Body
cg24318076,ALKBH5,0.154361,Body
cg16047371,ALKBH6,-0.093862,Body
cg14882481,ALKBH8,-0.072024,TSS1500
cg00999904,ALLC,-0.153664,TSS1500
cg15055577,ALMS1,-0.022277,Body
cg13383971,ALOX12,-0.026066,Body
cg16185015,ALOX12B,0.146413,3'UTR
cg01484296,ALOX12P2,0.193801,Body
cg07057744,ALOX15,0.075321,TSS200
cg18308285,ALOX15B,-0.029804,1stExon
cg17972352,ALOX5,-0.188583,Body
cg08529529,ALOX5AP,-0.145575,1stExon
cg14394478,ALOXE3,-0.102735,Body
cg13481776,ALPI,-0.089237,TSS1500
cg07030950,ALPK1,-0.116392,5'UTR
cg27614534,ALPK2,0.141383,TSS1500
cg25895948,ALPK3,0.171741,1stExon
cg12047425,ALPL,-0.235114,5'UTR
cg09760618,ALPP,-0.057957,TSS200
cg22076143,ALPPL2,-0.00409,5'UTR
cg26506821,ALS2,-0.103256,5'UTR
cg00483459,ALS2CL,0.042032,TSS1500
cg03020006,ALS2CR11,-0.160767,1stExon
cg05513511,ALS2CR12,-0.014127,3'UTR
cg09974298,ALS2CR4,-0.01524,Body
cg03315817,ALS2CR8,-0.011142,Body
cg16413687,ALX1,0.182199,TSS1500
cg18786873,ALX3,0.228355,Body
cg18546622,ALX4,0.172538,Body
cg20902195,AMAC1L3,-0.011411,TSS1500
cg23960088,AMACR,-0.156656,Body
cg14322040,AMBN,-0.071299,TSS200
cg13783957,AMBP,-0.014971,Body
cg19784401,AMBRA1,-0.154733,Body
cg15185106,AMD1,-0.024952,TSS1500
cg07236190,AMDHD1,-0.054102,Body
cg01923337,AMDHD2,-0.102711,Body
cg05053220,AMFR,0.16531,Body
cg07376232,AMICA1,-0.170314,Body
cg21692308,AMIGO1,-0.103754,3'UTR
cg07473175,AMIGO2,0.161525,TSS1500
cg02943194,AMIGO3,-0.009162,3'UTR
cg07294263,AMMECR1L,0.142588,5'UTR
cg10366062,AMN,-0.165826,Body
cg08198187,AMN1,-0.165484,TSS1500
cg09671810,AMOTL1,-0.176857,1stExon
cg15709065,AMOTL2,0.174607,5'UTR
cg05499890,AMPD1,-0.203126,TSS200
cg09414045,AMPD2,0.016527,1stExon
cg07268332,AMPD3,-0.281227,TSS200
cg22308970,AMPH,-0.200504,Body
cg18797923,AMT,-0.027817,TSS1500
cg05329893,AMTN,-0.084619,1stExon
cg14895775,AMZ1,-0.214879,5'UTR
cg12332239,AMZ2,-0.066901,Body
cg01400750,ANAPC10,-0.084827,Body
cg21823502,ANAPC11,-0.027345,Body
cg18342939,ANAPC13,-0.241079,5'UTR
cg27291231,ANAPC2,-0.195397,Body
cg13918811,ANAPC4,-0.055407,TSS1500
cg24763467,ANAPC5,-0.037124,Body
cg10508778,ANAPC7,-0.040556,Body
cg21882356,ANG,-0.065937,5'UTR
cg12090942,ANGEL1,-0.078944,TSS1500
cg14610958,ANGEL2,-0.252854,TSS1500
cg06902765,ANGPT1,-0.118624,3'UTR
cg24519108,ANGPT2,-0.164096,TSS1500
cg26540515,ANGPT4,-0.081873,Body
cg13662634,ANGPTL2,0.05183,1stExon
cg17695543,ANGPTL4,-0.068695,Body
cg05972047,ANGPTL5,-0.004193,5'UTR
cg19474047,ANGPTL6,-0.16012,5'UTR
cg24739382,ANK1,0.244581,3'UTR
cg27028281,ANK2,-0.144986,Body
cg14011971,ANK3,0.168965,Body
cg00958451,ANKDD1A,-0.045555,Body
cg20047349,ANKFN1,-0.093206,Body
cg02052762,ANKFY1,-0.092226,Body
cg11792786,ANKH,-0.121423,Body
cg16671421,ANKHD1,-0.023716,Body
cg10095247,ANKIB1,-0.023842,5'UTR
cg14859381,ANKK1,-0.069869,Body
cg27101125,ANKLE1,0.143487,1stExon
cg21729214,ANKLE2,-0.044923,Body
cg06476685,ANKMY1,0.190805,Body
cg22534097,ANKRD1,-0.095968,TSS200
cg26611359,ANKRD10,-0.046973,Body
cg06873916,ANKRD11,-0.295898,5'UTR
cg02927618,ANKRD13A,0.14074,Body
cg14215472,ANKRD13B,0.227016,Body
cg11921958,ANKRD13D,-0.107751,Body
cg19016062,ANKRD16,0.070601,3'UTR
cg09570807,ANKRD17,-0.146166,TSS1500
cg10324615,ANKRD19,-0.009844,Body
cg13994504,ANKRD2,0.079401,Body
cg23363202,ANKRD20B,0.093934,TSS200
cg01561719,ANKRD22,-0.064892,TSS200
cg15841944,ANKRD23,-0.077371,Body
cg24461524,ANKRD24,-0.185704,Body
cg26646567,ANKRD26P1,-0.177963,TSS1500
cg15603404,ANKRD27,-0.026889,Body
cg22988651,ANKRD28,-0.044833,Body
cg04004437,ANKRD29,-0.082604,Body
cg19219503,ANKRD30A,-0.037353,1stExon
cg24061208,ANKRD30B,0.167071,1stExon
cg06393998,ANKRD31,-0.028875,Body
cg23189739,ANKRD33,-0.156786,TSS200
cg22560979,ANKRD33B,0.219337,Body
cg10976961,ANKRD34A,-0.089743,3'UTR
cg14119280,ANKRD34B,-0.054761,5'UTR
cg13828484,ANKRD34C,-0.080399,5'UTR
cg01000615,ANKRD35,0.204343,Body
cg26682425,ANKRD40,-0.01102,TSS1500
cg14442557,ANKRD42,-0.021769,Body
cg07876882,ANKRD43,-0.020341,3'UTR
cg07683388,ANKRD44,0.084433,Body
cg17014785,ANKRD45,0.149465,TSS200
cg11582558,ANKRD46,-0.120995,TSS1500
cg02685069,ANKRD49,-0.012601,3'UTR
cg22553011,ANKRD5,-0.064666,1stExon
cg09646593,ANKRD50,0.217913,5'UTR
cg23759554,ANKRD52,-0.051252,3'UTR
cg22050950,ANKRD53,-0.113806,3'UTR
cg01508548,ANKRD54,-0.099705,TSS1500
cg19418629,ANKRD55,-0.044825,Body
cg01258200,ANKRD56,-0.124504,TSS200
cg22370326,ANKRD57,-0.26165,1stExon
cg25738497,ANKRD6,-0.098347,5'UTR
cg27488279,ANKRD7,-0.089363,TSS200
cg20474699,ANKRD9,-0.021925,TSS200
cg04739880,ANKS1A,-0.264503,Body
cg12391352,ANKS1B,0.212519,Body
cg03497652,ANKS3,0.148894,Body
cg26937434,ANKS4B,-0.130662,1stExon
cg14313748,ANKS6,-0.088997,3'UTR
cg23558158,ANKZF1,-0.006888,TSS1500
cg04897631,ANLN,-0.032437,Body
cg03565189,ANO1,-0.192941,1stExon
cg09018904,ANO10,0.206862,3'UTR
cg21281007,ANO2,-0.172676,Body
cg05146852,ANO3,-0.150015,Body
cg07737560,ANO4,0.136334,Body
cg27343150,ANO5,-0.161227,Body
cg10892950,ANO6,0.167166,Body
cg17353895,ANO7,-0.14209,3'UTR
cg23408253,ANO8,0.201737,Body
