Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	10	2.666666666666667	1.1960659667368101E-5	TGFB2, SFRP2, COL11A1, COL11A2, COL5A2, CYP1B1, ADAMTS12, LOXL1, LOXL2, DDR2	360	77	19462	7.020923520923521	0.030793236936970225	0.0019927163675411584	0.001959948947348321
GOTERM_BP_DIRECT	GO:0009952~anterior/posterior pattern specification	11	2.933333333333333	1.2192528443846476E-5	HOXA10, NEUROD1, HOXA9, LHX1, HOXC4, OTX1, HOXD9, HOXD10, PBX1, GLI2, HOXA4	360	97	19462	6.130641466208476	0.03138073168032662	0.0019927163675411584	0.001959948947348321
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	13	3.4666666666666663	1.5104230694989406E-5	FLT4, PAX5, HOXA10, CDH5, HOXA9, CDH4, TCL1A, CUX1, LEPR, ANGPTL2, HOXA1, CHST2, DDR2	360	144	19462	4.880516975308641	0.03872799038952046	0.002323386074552782	0.002285181255736044
GOTERM_BP_DIRECT	GO:0032355~response to estradiol	11	2.933333333333333	1.745125234612471E-5	STAT5A, GRIA1, NCOR2, GHSR, F7, ADCYAP1R1, LEP, PENK, CD38, CYP1B1, BMP7	360	101	19462	5.887843784378438	0.04460978807784388	0.0025352791602842283	0.0024935900574573748
GOTERM_BP_DIRECT	GO:0048935~peripheral nervous system neuron development	5	1.3333333333333335	3.391356105694821E-5	ONECUT2, POU4F1, HOXD9, HOXD10, RUNX1	360	11	19462	24.573232323232318	0.0848666311226911	0.004487919549504642	0.00441412201962751
GOTERM_BP_DIRECT	GO:0007420~brain development	17	4.533333333333333	3.432443250099153E-5	EOMES, SCT, FOXG1, MAST1, PBX1, GRIN1, RGS2, SIX6, ATXN1, AIM2, DPYSL2, SIX3, ZIC1, NKX2-1, NES, RGS7, NKX2-2	360	264	19462	3.4812079124579123	0.08584938228170447	0.004487919549504642	0.00441412201962751
GOTERM_BP_DIRECT	GO:0009887~animal organ morphogenesis	12	3.2	6.680405502662083E-5	SIX6, FGF8, ONECUT2, LHX1, FGF18, PAX9, PDX1, PAX3, PAX6, PAX5, FLI1, PBX1	360	142	19462	4.568544600938967	0.16028979376142216	0.008318695423553022	0.008181906168022323
GOTERM_BP_DIRECT	GO:0070509~calcium ion import	6	1.6	8.142596952349599E-5	CACNA1I, CACNA1B, CACNA1A, CACNA1C, CACNA1E, GCK	360	25	19462	12.974666666666668	0.19179341589784282	0.009678586831997365	0.009519436073383259
GOTERM_BP_DIRECT	GO:0009954~proximal/distal pattern formation	6	1.6	9.929714432610862E-5	HOXA10, HOXA9, HOXD9, HOXD10, PBX1, GLI2	360	26	19462	12.475641025641025	0.22869772394681187	0.01128965358316409	0.011104011095945712
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	26	6.933333333333333	1.1355695146046675E-4	FOXE1, FOXG1, NR1I2, LOXL2, SALL1, ATXN1, NFIL3, SIX3, PRDM16, NKX2-1, CD38, PITX1, NKX6-2, SIAH2, SOX14, WWP2, BMP7, PAX2, NCOR2, SFRP2, WT1, LHX1, PAX9, ID4, MYF6, VGLL4	360	592	19462	2.3743055555555554	0.2569324251865107	0.01237297616954669	0.012169519964846687
GOTERM_BP_DIRECT	GO:0021983~pituitary gland development	6	1.6	1.2003294317496434E-4	SALL1, SIX3, NKX2-1, PAX6, PITX1, GLI2	360	27	19462	12.01358024691358	0.2694115591901257	0.012555445856101268	0.01234898919384033
GOTERM_BP_DIRECT	GO:0048704~embryonic skeletal system morphogenesis	7	1.866666666666667	1.4758724690212263E-4	HOXA9, COL11A1, ALX3, HOXC4, HOXD9, HOXD10, HOXA4	360	44	19462	8.600631313131313	0.32020849179813093	0.014843871178809642	0.014599784578163823
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	11	2.933333333333333	1.9376103678599518E-4	HOXA10, TGFB2, FRZB, COL11A2, COL5A2, HAPLN4, PITX1, MMP9, BMP7, GLI2, CMKLR1	360	134	19462	4.437852404643449	0.39754012024544905	0.018273306052076017	0.017972827214508418
GOTERM_BP_DIRECT	GO:0021798~forebrain dorsal/ventral pattern formation	4	1.0666666666666667	2.061813400481631E-4	FGF8, SIX3, NKX2-1, PAX6	360	7	19462	30.892063492063496	0.41679690691974225	0.018273306052076017	0.017972827214508418
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	16	4.266666666666667	2.0933673604677796E-4	GRIA1, TGFB2, ADCYAP1R1, SLC12A5, PRKCB, PDX1, SLC6A3, RAD54B, RPTOR, NEUROD1, ATP4A, FGF8, SFRP2, SST, ABL1, CD38	360	277	19462	3.122663457681508	0.421590318495462	0.018273306052076017	0.017972827214508418
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	8	2.1333333333333333	2.0963639830297534E-4	TGFBR3, NKX2-8, DAB2, TGFB2, SFRP2, CDK6, PDX1, PAX6	360	66	19462	6.552861952861953	0.42204348739341924	0.018273306052076017	0.017972827214508418
GOTERM_BP_DIRECT	GO:0006816~calcium ion transport	9	2.4	2.783057434464308E-4	RYR2, STIM1, CHRNA4, PRKCB, CACNA1B, CDH23, CACNA1A, CACNA1C, CACNA1E	360	91	19462	5.346703296703297	0.517063840553518	0.023476436100400535	0.02309039910142645
GOTERM_BP_DIRECT	GO:0021549~cerebellum development	7	1.866666666666667	3.0276984761365454E-4	NEUROD1, NCOR2, LHX1, PAX6, FAIM2, SSTR1, PTF1A	360	50	19462	7.568555555555556	0.5469999457241448	0.024741973484678333	0.024335126501947486
GOTERM_BP_DIRECT	GO:0030182~neuron differentiation	12	3.2	4.2014890420366183E-4	NEUROD1, IRX1, FGF8, MYT1L, WNT3A, LHX2, LHX1, ABL1, LHX6, BHLHE23, POU4F2, RUNX1	360	175	19462	3.707047619047619	0.6667693065489831	0.033293617711896234	0.03274615095793389
GOTERM_BP_DIRECT	GO:0001657~ureteric bud development	6	1.6	4.89250061787102E-4	SALL1, WT1, LHX1, RARB, SIM1, BMP7	360	36	19462	9.010185185185184	0.721879827702405	0.03762908563450799	0.0370103282034243
GOTERM_BP_DIRECT	GO:0032743~positive regulation of interleukin-2 production	6	1.6	5.5722971466906E-4	STAT5A, IRF4, PDE4B, ABL1, SPTBN1, RUNX1	360	37	19462	8.766666666666666	0.7671968052274674	0.04163302011027405	0.04094842360368063
GOTERM_BP_DIRECT	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	6	1.6	6.320603039647459E-4	CDH5, CDH4, ITGAM, MPZ, CDH23, UNC5D	360	38	19462	8.535964912280702	0.8085943462782144	0.04427240329220458	0.04354440583845132
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	9	2.4	6.433465870377722E-4	CDH5, TGFB2, CDH4, CAPZB, PDPN, PTPRO, PRDM14, NOX4, SSH1	360	103	19462	4.72378640776699	0.8141643735615489	0.04427240329220458	0.04354440583845132
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	9	2.4	6.433465870377722E-4	TGFBR3, ACVR1, CLDN5, CDH5, DAB2, TGFB2, ONECUT2, CAV2, LTBP2	360	103	19462	4.72378640776699	0.8141643735615489	0.04427240329220458	0.04354440583845132
GOTERM_BP_DIRECT	GO:0008343~adult feeding behavior	4	1.0666666666666667	6.783324958062185E-4	GHSR, LEP, NPY, CARTPT	360	10	19462	21.624444444444446	0.8304218463962405	0.045483063500852856	0.0447351584413742
GOTERM_BP_DIRECT	GO:0009953~dorsal/ventral pattern formation	6	1.6	8.039966786543579E-4	ACVR1, FGF8, LHX2, FOXG1, LHX1, HOXD11	360	40	19462	8.109166666666667	0.8779466396443439	0.05256128286702865	0.051696986437475216
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	20	5.333333333333334	0.0010219272484579323	TGFB2, NHERF1, MAGI2, PDX1, SSTR1, BMP7, SSTR4, CDH5, SFRP2, CDK6, WT1, FRZB, SST, ADORA3, SFRP5, PDPN, CYP1B1, NOX4, RARB, FEZF2	360	462	19462	2.3403078403078403	0.9310039590874669	0.06426075758487695	0.06320407973548892
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	13	3.4666666666666663	0.0010484187968300904	PRR5, CD40, WNT3A, FLT4, RARRES2, MMP9, DAB2, FGF8, CCND2, LEP, FGF18, LEPR, ABL1	360	226	19462	3.1097099311701077	0.9356265076090909	0.06426075758487695	0.06320407973548892
GOTERM_BP_DIRECT	GO:0050804~modulation of synaptic transmission	8	2.1333333333333333	0.001056677849388034	GRIA1, BDNF, WNT3A, PCDH8, CACNA1B, CACNA1A, EPHB1, GRIA4	360	86	19462	5.028940568475453	0.9370033367428126	0.06426075758487695	0.06320407973548892
GOTERM_BP_DIRECT	GO:0008584~male gonad development	9	2.4	0.0011154258831619366	HOXA10, TGFB2, HOXA9, SFRP2, WT1, ZFP42, CYP1B1, UTF1, CSMD1	360	112	19462	4.344196428571429	0.9459835502523429	0.06629178828337418	0.06520171298846593
GOTERM_BP_DIRECT	GO:0007218~neuropeptide signaling pathway	9	2.4	0.0011815401012704174	ADCYAP1, GALR3, NPY, GALR1, PENK, CARTPT, SSTR1, TAC1, SSTR4	360	113	19462	4.305752212389381	0.95456870627464	0.06866060810715871	0.06753158089927809
GOTERM_BP_DIRECT	GO:0090103~cochlea morphogenesis	5	1.3333333333333335	0.0012345675284012865	FRZB, HOXA1, PAX2, TBX18, GLI2	360	26	19462	10.39636752136752	0.960457868835303	0.06951877576547894	0.06837563719648634
GOTERM_BP_DIRECT	GO:0001654~eye development	6	1.6	0.0012494770405267724	TGFB2, SIX6, SALL2, SIX3, PAX6, PBX1	360	44	19462	7.371969696969696	0.9619717290156558	0.06951877576547894	0.06837563719648634
GOTERM_BP_DIRECT	GO:0009755~hormone-mediated signaling pathway	6	1.6	0.0013847022634471257	CRHBP, GHSR, NR5A2, RARB, NR1H3, TRH	360	45	19462	7.2081481481481475	0.9733110521263704	0.07543742539404653	0.07419696294970848
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	21	5.6000000000000005	0.0016429554940515343	GRIA1, WNT3A, NR1I2, PAX6, BMP7, POU4F1, ADAM19, CDH5, CLDN5, FGF8, CDK6, SOX17, NFIL3, WT1, FGF18, CREB3L2, ID4, NKX2-1, EZR, VSTM2A, NKX2-2	360	519	19462	2.1874438021836866	0.9864295660329983	0.08768017585601555	0.08623839858572543
GOTERM_BP_DIRECT	GO:0030900~forebrain development	6	1.6	0.0020352982995655187	NOTCH3, ITGAM, NKX2-1, OTX2, SSTR1, SSTR4	360	49	19462	6.6197278911564625	0.9951449149186916	0.10644610106727662	0.10469574452965028
GOTERM_BP_DIRECT	GO:0008277~regulation of G-protein coupled receptor protein signaling pathway	6	1.6	0.0022278014608873966	ADCYAP1, RGS2, GNG4, RGS20, RGS12, RGS7	360	50	19462	6.487333333333334	0.9970683788826802	0.11422942784746161	0.11235108543926242
GOTERM_BP_DIRECT	GO:0009968~negative regulation of signal transduction	6	1.6	0.002433228250216668	ACVR1, RGS17, RGS20, RGS12, RGS22, RGS7	360	51	19462	6.360130718954248	0.9982889458540603	0.12236330527531898	0.12035121268379366
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	21	5.6000000000000005	0.002799267613597135	STAT5A, PRR5, SIAH2, FLT4, FAIM2, FMN2, POU4F1, MMP9, PAX2, ADAMTS20, GLI2, HCK, DAB2, TCL1A, CCND2, WT1, MPZ, LEP, PDPN, CD38, DDR2	360	542	19462	2.094618696186962	0.9993446554353669	0.1381148077274813	0.13584370381456287
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	11	2.933333333333333	0.0028616149207728483	ADAMTS16, WNT3A, COL11A1, COL11A2, COL5A2, ST7, TNR, ADAMTS12, RECK, MMP9, ADAMTS20	360	190	19462	3.1298538011695904	0.999443503900375	0.13857635218187034	0.1362976588190327
GOTERM_BP_DIRECT	GO:0001655~urogenital system development	4	1.0666666666666667	0.0029157991660835646	ACVR1, LHX1, PAX2, PBX1	360	16	19462	13.515277777777778	0.9995172215423984	0.1386329967147004	0.13635337191212596
GOTERM_BP_DIRECT	GO:0035115~embryonic forelimb morphogenesis	5	1.3333333333333335	0.003053418508091495	HOXA9, ALX3, CACNA1C, RECK, HOXD9	360	33	19462	8.191077441077441	0.9996634973620535	0.14258373926177248	0.14023915005020224
GOTERM_BP_DIRECT	GO:0048006~antigen processing and presentation, endogenous lipid antigen via MHC class Ib	3	0.8	0.0032705171900185522	CD1D, CD1C, CD1B	360	5	19462	32.43666666666667	0.9998096066589088	0.1474552146879054	0.14503052090909857
GOTERM_BP_DIRECT	GO:0048562~embryonic organ morphogenesis	3	0.8	0.0032705171900185522	NEUROD1, FOXE1, HOXC4	360	5	19462	32.43666666666667	0.9998096066589088	0.1474552146879054	0.14503052090909857
GOTERM_BP_DIRECT	GO:0048708~astrocyte differentiation	4	1.0666666666666667	0.0034926033747163837	EOMES, ID4, PAX6, NKX2-2	360	17	19462	12.720261437908498	0.999893689266879	0.15221929708138907	0.14971626466284232
GOTERM_BP_DIRECT	GO:1900006~positive regulation of dendrite development	4	1.0666666666666667	0.0034926033747163837	CRTC1, ABL1, PTN, BMP7	360	17	19462	12.720261437908498	0.999893689266879	0.15221929708138907	0.14971626466284232
GOTERM_BP_DIRECT	GO:0042472~inner ear morphogenesis	6	1.6	0.0036715388371660863	WNT3A, FOXG1, COL11A1, ZIC1, OTX1, PAX2	360	56	19462	5.792261904761905	0.9999335288592338	0.1548560332127309	0.1523096433740512
GOTERM_BP_DIRECT	GO:0002062~chondrocyte differentiation	6	1.6	0.0036715388371660863	COL11A2, CREB3L2, CYTL1, ADAMTS12, GLI2, RUNX1	360	56	19462	5.792261904761905	0.9999335288592338	0.1548560332127309	0.1523096433740512
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	10	2.666666666666667	0.0037586876932599305	SCARB2, SRRM4, NHERF1, COL11A1, COL11A2, CDH23, PAX3, HOXA1, CRYM, POU4F2	360	166	19462	3.25669344042838	0.9999471200732108	0.15601537012499553	0.15344991662007207
GOTERM_BP_DIRECT	GO:0060065~uterus development	4	1.0666666666666667	0.004134346630712992	HOXA10, TGFB2, HOXA9, LHX1	360	18	19462	12.01358024691358	0.9999802770395227	0.16438545198249258	0.16168236424434834
GOTERM_BP_DIRECT	GO:0001707~mesoderm formation	5	1.3333333333333335	0.004209173263656452	EOMES, ACVR1, TLX2, TXNRD1, BMP7	360	36	19462	7.508487654320987	0.9999837954494085	0.16438545198249258	0.16168236424434834
GOTERM_BP_DIRECT	GO:0001708~cell fate specification	5	1.3333333333333335	0.004209173263656452	EOMES, TBX15, PRDM14, TBX18, FOXA2	360	36	19462	7.508487654320987	0.9999837954494085	0.16438545198249258	0.16168236424434834
GOTERM_BP_DIRECT	GO:0018108~peptidyl-tyrosine phosphorylation	6	1.6	0.00427465037660019	HCK, EFEMP1, FES, FLT4, ABL1, DDR2	360	58	19462	5.592528735632183	0.999986355451731	0.16438545198249258	0.16168236424434834
GOTERM_BP_DIRECT	GO:0008543~fibroblast growth factor receptor signaling pathway	6	1.6	0.00427465037660019	TRIM71, FGF8, FLRT2, FGF18, PRDM14, FAT4	360	58	19462	5.592528735632183	0.999986355451731	0.16438545198249258	0.16168236424434834
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	21	5.6000000000000005	0.00444125637469754	ITGAM, ACTN2, NTM, PCDH8, HAPLN4, NID2, PCDH17, LOXL2, AJAP1, CLDN6, CLDN10, HCK, CLDN5, CDH4, FES, TNR, CYP1B1, PLXNC1, DSC3, OPCML, DDR2	360	567	19462	2.002263374485597	0.9999911911367582	0.16831717999759516	0.16554944051771117
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	10	2.666666666666667	0.0045639625884533516	DAB2, SFRP2, NHERF1, SOX17, FRZB, IGFBP4, SFRP5, SIAH2, PTPRO, SHISA3	360	171	19462	3.1614684860298894	0.9999936183267083	0.16946943648593082	0.1666827497674241
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	6	1.6	0.00460127341892967	CRHBP, WT1, PENK, CYP1B1, EZR, CFTR	360	59	19462	5.49774011299435	0.9999942141612438	0.16946943648593082	0.1666827497674241
GOTERM_BP_DIRECT	GO:2000251~positive regulation of actin cytoskeleton reorganization	4	1.0666666666666667	0.004843089414031329	BCAS3, HCK, FES, ABL1	360	19	19462	11.381286549707603	0.9999969349487987	0.17359478703082215	0.1707402647201815
GOTERM_BP_DIRECT	GO:0032354~response to follicle-stimulating hormone	3	0.8	0.004846049504110906	TGFBR3, GHSR, CYP1B1	360	6	19462	27.030555555555555	0.9999969586972609	0.17359478703082215	0.1707402647201815
GOTERM_BP_DIRECT	GO:0098703~calcium ion import across plasma membrane	5	1.3333333333333335	0.005124747532808966	CACNA1I, CACNA1B, CACNA1A, CACNA1C, CACNA1E	360	38	19462	7.113304093567251	0.9999985379507218	0.1810974972742628	0.17811960343763056
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	12	3.2	0.005261290078572532	NEUROD1, GCM2, NKX2-8, NFIL3, WNT3A, LHX1, PDX1, WWP2, CYTL1, PAX6, PAX5, PTF1A	360	241	19462	2.6918395573997236	0.9999989788633016	0.18344364740622895	0.1804271744278474
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	7	1.866666666666667	0.005450080618129167	GRM6, CDH23, NKX2-1, FEZF2, SLC6A3, GRM1, C1QL1	360	87	19462	4.349744572158365	0.9999993783817471	0.1875258002158917	0.18444220197142394
GOTERM_BP_DIRECT	GO:0030326~embryonic limb morphogenesis	5	1.3333333333333335	0.005628813505716618	HOXA10, TGFB2, HOXD10, BMP7, PBX1	360	39	19462	6.93091168091168	0.9999996114832918	0.19116035477206433	0.18801699138575506
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	9	2.4	0.006260496860190657	TLX3, ZIC1, PDX1, PAX6, ZIC4, ZIC5, HAPLN4, NES, SPTBN1	360	148	19462	3.2875	0.9999999262555503	0.20618495946294949	0.2027945375673828
GOTERM_BP_DIRECT	GO:0048665~neuron fate specification	4	1.0666666666666667	0.006468911775737957	TLX3, MYT1L, POU4F1, NKX2-2	360	21	19462	10.297354497354497	0.9999999573891161	0.20618495946294949	0.2027945375673828
GOTERM_BP_DIRECT	GO:0031018~endocrine pancreas development	4	1.0666666666666667	0.006468911775737957	NEUROD1, NKX6-2, ONECUT2, FOXA2	360	21	19462	10.297354497354497	0.9999999573891161	0.20618495946294949	0.2027945375673828
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	6	1.6	0.006504439198327837	NEUROD1, RARB, PRDM13, FAT4, LEMD2, EPHB1	360	64	19462	5.068229166666666	0.9999999611930666	0.20618495946294949	0.2027945375673828
GOTERM_BP_DIRECT	GO:0048007~antigen processing and presentation, exogenous lipid antigen via MHC class Ib	3	0.8	0.006701996770306197	CD1D, CD1C, CD1B	360	7	19462	23.16904761904762	0.9999999769295658	0.20618495946294949	0.2027945375673828
GOTERM_BP_DIRECT	GO:0021884~forebrain neuron development	3	0.8	0.006701996770306197	SOX1, FGF8, LHX6	360	7	19462	23.16904761904762	0.9999999769295658	0.20618495946294949	0.2027945375673828
GOTERM_BP_DIRECT	GO:0072189~ureter development	3	0.8	0.006701996770306197	SOX17, PAX2, TBX18	360	7	19462	23.16904761904762	0.9999999769295658	0.20618495946294949	0.2027945375673828
GOTERM_BP_DIRECT	GO:2000543~positive regulation of gastrulation	3	0.8	0.006701996770306197	LHX1, OTX2, FOXA2	360	7	19462	23.16904761904762	0.9999999769295658	0.20618495946294949	0.2027945375673828
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	9	2.4	0.0070398893361513	SEMA4A, HCK, FMNL2, NHERF1, FES, PDPN, PLXNC1, EZR, BVES	360	151	19462	3.2221854304635764	0.9999999905231713	0.21406175132599592	0.21054180665792027
GOTERM_BP_DIRECT	GO:0030879~mammary gland development	4	1.0666666666666667	0.007389230918966417	HOXA9, WNT3A, HOXD9, GLI2	360	22	19462	9.82929292929293	0.9999999962239334	0.22210159601261126	0.21844944739748992
