Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0030054~cell junction	11	2.933333333333333	0.010443027649856891	CLDN5, CDH5, AFAP1L1, SH3PXD2A, PPP1R13L, ACTN2, PDPN, BVES, SPTBN1, DSC3, FOXA2	368	238	20660	2.5947661673365	0.9800740251816746	0.16230205472485917	0.15490491013954388
GOTERM_CC_DIRECT	GO:0045121~membrane raft	11	2.933333333333333	0.013989380363568827	GHSR, NHERF1, AHNAK, KCNE3, CAV2, PDPN, TNR, FAIM2, EPHB1, SLC6A3, RGS7	368	249	20660	2.4801379430766546	0.9947780346684756	0.2087215550244469	0.1992087763772201
GOTERM_CC_DIRECT	GO:0043235~receptor complex	10	2.666666666666667	0.019650751016560122	TGFBR3, ACVR1, NOTCH3, ADCYAP1R1, PTPRN2, FLT4, LEPR, NR1H3, EPHB1, DDR2	368	225	20660	2.495169082125604	0.9993903984862933	0.28191269727603563	0.26906412930366935
GOTERM_CC_DIRECT	GO:0031528~microvillus membrane	4	1.0666666666666667	0.022150042895296262	NHERF1, FCRL3, PDPN, EZR	368	34	20660	6.6048593350383635	0.9997647452236217	0.30599874073872246	0.2920524174342766
GOTERM_CC_DIRECT	GO:0044853~plasma membrane raft	4	1.0666666666666667	0.023915332388855848	ITGAM, STIM1, CAV2, EZR	368	35	20660	6.416149068322982	0.9998800958794885	0.3185863921801154	0.30406636894402433
GOTERM_CC_DIRECT	GO:0009986~cell surface	20	5.333333333333334	0.02684502731569689	GRIA1, GHSR, NOTCH3, ADCYAP1R1, CD40, ITGAM, WNT3A, FCRL3, UNC5D, CD1D, CD1B, SLC6A3, GRIN1, AJAP1, TGFBR3, CDH5, NT5E, TNR, CD38, CFTR	368	658	20660	1.7064226245539844	0.9999609259613782	0.3452825927156876	0.32954585256510666
GOTERM_CC_DIRECT	GO:0005923~bicellular tight junction	7	1.866666666666667	0.029671512006132588	CLDN6, CLDN5, CDH5, CLDN10, ADCYAP1R1, MAGI2, BVES	368	131	20660	2.999917026219715	0.9999867959939909	0.361501973100857	0.3450260118603354
GOTERM_CC_DIRECT	GO:0045211~postsynaptic membrane	9	2.4	0.030044399909186507	GRIA1, TAMALIN, CHRNA4, PCDH8, FAIM2, SLC6A3, PCDH17, GRIN1, GRIA4	368	204	20660	2.4768222506393864	0.9999885595833211	0.361501973100857	0.3450260118603354
GOTERM_CC_DIRECT	GO:0001726~ruffle	6	1.6	0.03418948447862555	NHERF1, CDK6, PDPN, ABL1, EZR, RAB22A	368	101	20660	3.3351269909599655	0.9999976842603255	0.39852117845397905	0.3803580148247092
GOTERM_CC_DIRECT	GO:0097060~synaptic membrane	4	1.0666666666666667	0.0360530667009128	GRIA1, GHSR, DGKI, GRIN1	368	41	20660	5.477200424178155	0.9999988732800054	0.40750890543759016	0.38893611350075624
GOTERM_CC_DIRECT	GO:0030426~growth cone	7	1.866666666666667	0.043868727537064105	PTPRO, IGF2BP1, ABL1, CRMP1, OTX2, NDRG2, SSH1	368	144	20660	2.7290911835748792	0.9999999459200742	0.48126574621543855	0.4593313824469065
GOTERM_CC_DIRECT	GO:0010008~endosome membrane	10	2.666666666666667	0.055277990950647324	TMEM45B, SCARB2, PLEKHF1, FCGRT, PMEPA1, CD1D, CD1C, CD1B, CFTR, RAB22A	368	273	20660	2.0564580347189043	0.9999999993856663	0.5875879070985466	0.5608077611986128
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	8	2.1333333333333333	0.05759235540567013	GRIA1, CLDN5, CDH5, CADM3, FLRT2, MAGI2, SLC2A2, DSC3	368	193	20660	2.327100698355485	0.9999999997539222	0.5875879070985466	0.5608077611986128
GOTERM_CC_DIRECT	GO:0030175~filopodium	5	1.3333333333333335	0.058286199899855826	NHERF1, ACTN2, PDPN, IGF2BP1, EZR	368	82	20660	3.4232502651113466	0.999999999813034	0.5875879070985466	0.5608077611986128
GOTERM_CC_DIRECT	GO:0043083~synaptic cleft	3	0.8	0.06720052351218404	DNM3, C1QL1, GRIN1	368	24	20660	7.017663043478262	0.9999999999946169	0.6351473998755297	0.6061996631519802
GOTERM_CC_DIRECT	GO:0098982~GABA-ergic synapse	5	1.3333333333333335	0.06935686289772279	SST, SLITRK1, NPY, PTPRO, PCDH17	368	87	20660	3.226511744127936	0.9999999999977295	0.6351473998755297	0.6061996631519802
GOTERM_CC_DIRECT	GO:0030424~axon	12	3.2	0.06967168864692178	DNM3, TGFB2, BDNF, DPYSL2, MAST1, PTPRO, EVX1, NEFM, TAC1, EPHB1, SLC6A3, DGKI	368	372	20660	1.8110098176718092	0.9999999999979987	0.6351473998755297	0.6061996631519802
GOTERM_CC_DIRECT	GO:0042995~cell projection	8	2.1333333333333333	0.06981512974503142	HCK, AFAP1L1, SH3PXD2A, ACTN2, PDPN, CACNA1A, EZR, SPTBN1	368	202	20660	2.2234179939733103	0.9999999999981105	0.6351473998755297	0.6061996631519802
GOTERM_CC_DIRECT	GO:0045111~intermediate filament cytoskeleton	4	1.0666666666666667	0.08743005897885435	BCAS3, NR1I2, NEFM, NES	368	59	20660	3.806190125276345	0.9999999999999984	0.7764621904550637	0.7410738332493368
GOTERM_CC_DIRECT	GO:0098793~presynapse	7	1.866666666666667	0.09672533494482644	DNM3, GRIA1, WNT3A, ADORA2B, SYN2, DGKI, C1QL1	368	177	20660	2.220277573077868	1.0	0.8198075800148376	0.7824436956709977
GOTERM_CC_DIRECT	GO:0017053~transcriptional repressor complex	4	1.0666666666666667	0.09794286398097522	NCOR2, TBL1XR1, PRDM16, HOXD10	368	62	20660	3.622019635343618	1.0	0.8198075800148376	0.7824436956709977
GOTERM_CC_DIRECT	GO:0032809~neuronal cell body membrane	3	0.8	0.09890439973369353	GRIA1, KCNE3, SLC6A3	368	30	20660	5.614130434782608	1.0	0.8198075800148376	0.7824436956709977
