Probe_ID,import_level_in_forest,gene
cg00164949,0.001765454204278178,C1QL1
cg01452847,0.0004564102564102565,MIR196A1
cg02374745,0.0,FBXO39
cg02745847,0.0006016245899847574,IGF2BP1
cg04946749,0.00024722222222222224,MGAT5B
cg05306745,0.0008892606894980313,TIMP2
cg14002960,0.009461832423403817,NOL4
cg02571816,0.00045013906937276297,PPP1R14A
cg07517893,0.0005261500281023785,PPP1R13L
cg22694191,0.00015307355219593223,HAPLN4
cg25352836,0.05471036822060949,TSSK6
cg26870725,0.00017996158123546657,MAST1
cg17508991,0.0007648509990361257,HCK
cg18759209,0.0001248246844319776,BMP7
cg19593767,0.0002924782862086935,TOX2
cg26995244,0.07066673995095347,PRR5
cg00630958,0.0,LEPR
cg05374271,0.0,RGS2
cg07810039,0.0,TGFB2
cg09649610,0.0005009850830284266,GNG4
cg10896862,0.0,MPZ
cg17080882,0.008320976117179562,TGFBR3
cg18877506,0.0,PDPN
cg22877509,0.0,RUSC1
cg25839439,0.06047457695751285,CAPZB
cg09211763,0.0003080650744202147,COL5A2
cg09499849,3.080958372444435e-05,ACVR1
cg12001304,0.0004635416666666667,SPHKAP
cg16751493,0.0008362018632001544,PPP1R7
cg01009664,3.9806607297795214e-05,TRH
cg02534363,0.0007449028621889772,NBEAL2
cg15873301,0.00016258677383997072,SYN2
cg01114088,0.0,CYTL1
cg13870520,0.008419858537521432,SCARB2
cg19974227,0.0,RGS12
cg21899596,0.0,HOPX
cg23750206,0.0011719113451342767,AFAP1
cg00489401,0.0,FLT4
cg07100000,0.0005975382960403921,FGF18
cg08351336,0.0002733618763961281,CARTPT
cg09651145,0.000737665597576173,AFAP1L1
cg12290311,0.004787716061655536,DAB2
cg07979401,0.0011681851005802104,LEMD2
cg15925365,0.0,GSTA4
cg20624391,0.0,BVES
cg23165899,0.00022890946502057607,ID4
cg00764217,0.003334168825122396,ST7
cg01158680,0.006289284126249251,MAGI2
cg05158615,0.003032596781623802,NPY
cg07469637,0.0,CDK6
cg16260298,0.0,CAV2
cg17437939,0.0008105320191317634,TAC1
cg18451588,0.0007714085422492947,PRR15
cg21179088,0.00033118864761866784,VSTM2A
cg03348397,0.0,RGS20
cg04127342,0.0032581804966548998,PENK
cg07581623,0.003054821526422593,DPYSL2
cg09159022,0.0008401692708333336,CSMD1
cg14284618,0.00020107882176847693,TACC1
cg24586039,0.0,RBPMS
cg08076018,0.0003232161825989847,ANGPTL2
cg12717594,0.0,RECK
cg13670057,0.0005887985530144283,ABL1
cg06169131,0.0002399633314459812,FGF8
cg06276663,0.0015838529505947045,SH3PXD2A
cg10119075,0.0011976340443347604,ITIH5
cg04142864,0.004371945576735602,PHLDB1
cg11718030,0.00040118644014143593,BDNF
cg15918732,0.0,SERPING1
cg18710784,8.027721958348532e-05,OPCML
cg25272143,0.000393936805818937,AHNAK
cg05741937,1.1090516016180923e-05,TXNRD1
cg07783282,0.005970969080735079,USP44
cg12122146,0.0006184420818567159,TMEM132D
cg13391820,0.00018776371308016883,CCND2
cg15341350,0.004410601965944296,SRRM4
cg24973993,0.0006870323371685848,CIT
cg13799919,0.012765969084728192,POLR1D
cg16727923,0.013443417949544477,SLITRK1
cg01537995,0.0001248246844319776,FLRT2
cg12425861,0.00032393084622383986,PACS2
cg18081258,0.0008891982662609204,NDRG2
cg24319381,0.00023177083333333334,CPEB1
cg26405020,0.0007809938177777627,FES
cg09743950,0.0,ITGAM
cg03635766,0.0008129760001658187,IGFBP4
cg04191427,0.0003232161825989847,RPTOR
cg04918402,0.0026066144145198765,LIMD2
cg10588135,0.0007338574910945515,BCAS3
cg11859607,0.0001545138888888889,ADCYAP1
cg03576469,0.0005345681817406386,CCDC8
cg09293816,0.00020870241617093475,FCGRT
cg12034943,0.0,CRTC1
cg21514227,0.000977019070639888,NOTCH3
cg06571407,0.0006798611111111116,CD40
cg24182521,0.0002356835484938762,PLTP
cg26029902,0.00047136709698775256,RAB22A
cg26186239,0.0018528391132806256,EEF1A2
cg19678828,0.00022970705897535168,CYYR1
cg20486569,0.0,CLDN5
