Probe_ID,import_level_in_forest,gene
cg04946749,0.001258765637271878,MGAT5B
cg01009664,0.0012288024409320454,TRH
cg00765705,0.0011949865776634564,NCOR2
cg19053239,0.001181624610352418,KIF5C
cg19678828,0.001149948563886356,CYYR1
cg22784954,0.0011256682762856276,ADAMTS16
cg06355129,0.0010814639750605804,NES
cg02745847,0.0010145086942175204,IGF2BP1
cg21179088,0.0009482723772977887,VSTM2A
cg17080882,0.0009222845877433993,TGFBR3
cg08862890,0.0008814412888947902,DOCK2
cg03635766,0.0008449367088607597,IGFBP4
cg12338417,0.0008345379567689695,TRIM71
cg17154724,0.0007745049715305516,DNM3
cg16751493,0.0007729258259374764,PPP1R7
cg00840332,0.0007498884447159897,LEP
cg07100000,0.0007403703143421492,FGF18
cg15323528,0.0007359547183551508,CDH23
cg16596604,0.0007127197609001406,CRYM
cg06276663,0.0007073528708247261,SH3PXD2A
cg06169131,0.0006807075285165265,FGF8
cg00164949,0.0006097004018998902,C1QL1
cg04127342,0.0006050962203735684,PENK
cg17265829,0.0006018296474954794,FAT4
cg09293816,0.0005914450623585475,FCGRT
cg07783282,0.0005797422518357747,USP44
cg25272143,0.0005719990073762584,AHNAK
cg09535960,0.0005675756468595343,LOXL2
cg21637392,0.0005563156616146568,RNF216
cg05385513,0.0005355333353377215,EFEMP1
cg16260298,0.00046044409274304915,CAV2
cg02874376,0.0004565110600327318,DLK1
cg00630958,0.00041944498353734027,LEPR
cg07113642,0.00041780265414823563,CPXM1
cg05741937,0.00039569687586836553,TXNRD1
cg05374271,0.0003778671733200302,RGS2
cg07581623,0.0003522281302926487,DPYSL2
cg27083087,0.0003472162016888342,VGLL4
cg07198552,0.00028989116288657014,CDH4
cg19593767,0.0002861871660282784,TOX2
cg13870520,0.0002826110489661891,SCARB2
cg18770350,0.0002742338441039305,ACTN2
cg06970510,0.0002651439920556109,GRASP
cg27317046,0.00025014961402567993,LTBP2
cg22881914,0.00024681942663015217,NID2
cg25774643,0.00023568354849387615,SCT
cg14156405,0.00023036479818814193,RGS7
cg24319381,0.00022095332671300902,CPEB1
cg09651145,0.00021031583730970238,AFAP1L1
cg08351336,0.0001961027335949872,CARTPT
cg12034943,0.00019197066515678498,CRTC1
cg05905176,0.0001916754571026723,TNFAIP8L3
cg11718030,0.00019078242229367628,BDNF
cg10896862,0.0001877637130801688,MPZ
cg23165899,0.00016952380952380951,ID4
cg21739530,0.00012966200466200468,GALNT7
cg15873301,0.00012888944058258862,SYN2
cg20965743,0.00011260121457489881,ASPG
cg03306374,8.893548008842952e-05,PRKCB
cg07469637,0.0,CDK6
cg10588135,0.0,BCAS3
cg01114088,0.0,CYTL1
cg05164933,0.0,SFRP2
cg03544320,0.0,CRMP1
cg00875805,0.0,MAML3
cg18582992,0.0,SHF
cg02534363,0.0,NBEAL2
cg11814235,0.0,DSC3
cg13667243,0.0,ADAM19
cg04037038,0.0,FRZB
cg12001304,0.0,SPHKAP
cg09499849,0.0,ACVR1
cg06571407,0.0,CD40
cg09211763,0.0,COL5A2
cg24182521,0.0,PLTP
cg26029902,0.0,RAB22A
cg22877509,0.0,RUSC1
cg21899596,0.0,HOPX
cg08481075,0.0,COL11A2
cg01537995,0.0,FLRT2
cg01158680,0.0,MAGI2
cg09053680,0.0,UTF1
cg04842146,0.0,RALYL
cg26860604,0.0,WWP2
cg20624391,0.0,BVES
cg14284618,0.0,TACC1
cg22831607,0.0,SFRP5
cg08076018,0.0,ANGPTL2
cg07810039,0.0,TGFB2
cg26573704,0.0,ADAMTS12
cg12290311,0.0,DAB2
cg08680048,0.0,ITPKA
cg13342435,0.0,MPPED2
cg13782615,0.0,STIM1
cg09649610,0.0,GNG4
cg02792792,0.0,CDO1
cg00489401,0.0,FLT4
cg12161228,0.0,NOX4
cg13391820,0.0,CCND2
cg17264670,0.0,RGS17
cg24973993,0.0,CIT
cg03338754,0.0,F7
cg20486569,0.0,CLDN5
