Probe_ID,import_level_in_forest,gene,iteration,Probe_ID,import_level_in_forest,gene,iteration,Probe_ID,import_level_in_forest,gene,iteration,Probe_ID,import_level_in_forest,gene,iteration,Probe_ID,import_level_in_forest,gene,iteration
cg01158680,0.0035665675147555755,MAGI2,1,cg01158680,0.0,MAGI2,2,cg01158680,0.0014682019393061087,MAGI2,3,cg01158680,0.002949011439702929,MAGI2,4,cg01158680,0.0050816454794084,MAGI2,5
cg09651145,0.0034222233993362926,AFAP1L1,1,cg09651145,0.0,AFAP1L1,2,cg09651145,0.00016871398240825,AFAP1L1,3,cg09651145,0.001766248458943157,AFAP1L1,4,cg09651145,0.00048729636422483553,AFAP1L1,5
cg25839439,0.0033813981446867585,CAPZB,1,cg25839439,0.0018897921936094526,CAPZB,2,cg25839439,0.027569746592992366,CAPZB,3,cg25839439,0.009206655716628456,CAPZB,4,cg25839439,0.016936389119576435,CAPZB,5
cg24932457,0.0032079472955873272,TNR,1,cg24932457,0.004664456765789349,TNR,2,cg24932457,0.0,TNR,3,cg24932457,0.010778901277059785,TNR,4,cg24932457,0.003991704794938279,TNR,5
cg05905176,0.002977314219326999,TNFAIP8L3,1,cg05905176,0.00024681942663015184,TNFAIP8L3,2,cg05905176,0.00043506226201502524,TNFAIP8L3,3,cg05905176,0.0009926517664546905,TNFAIP8L3,4,cg05905176,1.3638540908352448e-05,TNFAIP8L3,5
cg19053239,0.0027737117060116123,KIF5C,1,cg19053239,0.0010562915006129174,KIF5C,2,cg19053239,0.0036900313175240594,KIF5C,3,cg19053239,0.000245128416993734,KIF5C,4,cg19053239,0.0,KIF5C,5
cg09293816,0.0027061079440070654,FCGRT,1,cg09293816,0.0,FCGRT,2,cg09293816,0.0023202641412832853,FCGRT,3,cg09293816,0.0,FCGRT,4,cg09293816,0.0030162160088390596,FCGRT,5
cg02874376,0.0026602315707198176,DLK1,1,cg02874376,0.0005307652417027413,DLK1,2,cg02874376,0.0,DLK1,3,cg02874376,0.000565833810159578,DLK1,4,cg02874376,0.0,DLK1,5
cg07783282,0.002586853129045709,USP44,1,cg07783282,0.0,USP44,2,cg07783282,0.0,USP44,3,cg07783282,0.002897135416666666,USP44,4,cg07783282,0.0006627282273241591,USP44,5
cg23750206,0.0025035017244380213,AFAP1,1,cg23750206,0.0027137207812549156,AFAP1,2,cg23750206,0.0,AFAP1,3,cg23750206,0.0008341107748834221,AFAP1,4,cg23750206,0.0003147073053903862,AFAP1,5
cg17080882,0.0023870640956310117,TGFBR3,1,cg17080882,0.015445249850401199,TGFBR3,2,cg17080882,0.0004874290290653172,TGFBR3,3,cg17080882,0.000634021138831796,TGFBR3,4,cg17080882,0.001990941101632538,TGFBR3,5
cg00840332,0.0023496268821735257,LEP,1,cg00840332,0.004764521320952507,LEP,2,cg00840332,0.00012199016075062972,LEP,3,cg00840332,0.00014621878475381671,LEP,4,cg00840332,0.007894731576616075,LEP,5
cg04127342,0.00215311137755414,PENK,1,cg04127342,0.0032725361413626754,PENK,2,cg04127342,4.282174327664641e-05,PENK,3,cg04127342,0.0011314200626632777,PENK,4,cg04127342,0.001700419567726441,PENK,5
cg06276663,0.0019089494848976312,SH3PXD2A,1,cg06276663,0.000840250449766249,SH3PXD2A,2,cg06276663,0.0012869340816423402,SH3PXD2A,3,cg06276663,0.004220910622184424,SH3PXD2A,4,cg06276663,0.0005367193781827928,SH3PXD2A,5
cg06304097,0.0018052455755004197,TCERG1L,1,cg06304097,0.0028458729749977958,TCERG1L,2,cg06304097,0.000333793070073558,TCERG1L,3,cg06304097,0.00039245083340682567,TCERG1L,4,cg06304097,0.0017892324393872384,TCERG1L,5
cg04842146,0.0017815785932578927,RALYL,1,cg04842146,0.0,RALYL,2,cg04842146,0.0005460122699386506,RALYL,3,cg04842146,0.0013068205684434605,RALYL,4,cg04842146,0.0015694650868413463,RALYL,5
cg00875805,0.0017698197737648518,MAML3,1,cg00875805,5.205271781358495e-05,MAML3,2,cg00875805,0.0016158119606395473,MAML3,3,cg00875805,0.00018062100025424186,MAML3,4,cg00875805,0.004789117467504431,MAML3,5
cg09053680,0.001617334052528239,UTF1,1,cg09053680,0.0005436682818010065,UTF1,2,cg09053680,0.0003432555379746834,UTF1,3,cg09053680,0.00011098304079376605,UTF1,4,cg09053680,0.00031994911785852566,UTF1,5
cg15215348,0.001534312908358382,PDE4C,1,cg15215348,0.00415165779232555,PDE4C,2,cg15215348,0.04359375598938698,PDE4C,3,cg15215348,0.040248113253042325,PDE4C,4,cg15215348,0.009599577883954652,PDE4C,5
cg22694191,0.0014731348329368797,HAPLN4,1,cg22694191,0.011799205641654605,HAPLN4,2,cg22694191,0.002237379657963245,HAPLN4,3,cg22694191,0.0,HAPLN4,4,cg22694191,0.0010488855829592389,HAPLN4,5
cg02792792,0.0014102301598812878,CDO1,1,cg02792792,0.0016600888905067362,CDO1,2,cg02792792,0.0007189483716697844,CDO1,3,cg02792792,0.0010272989955475518,CDO1,4,cg02792792,0.0008416132496673398,CDO1,5
cg11859607,0.00139320578102956,ADCYAP1,1,cg11859607,0.0,ADCYAP1,2,cg11859607,0.0,ADCYAP1,3,cg11859607,0.0,ADCYAP1,4,cg11859607,0.0010249195977707407,ADCYAP1,5
cg00489401,0.001367894421712544,FLT4,1,cg00489401,0.000343297974927676,FLT4,2,cg00489401,0.0011442587969683895,FLT4,3,cg00489401,0.0005510562944250439,FLT4,4,cg00489401,5.668395658468208e-05,FLT4,5
cg06970510,0.0012603717467018784,GRASP,1,cg06970510,0.0005558460421205521,GRASP,2,cg06970510,0.006747333952334108,GRASP,3,cg06970510,0.00032989494196390744,GRASP,4,cg06970510,0.0009850680430283753,GRASP,5
cg07810039,0.0011160107063403393,TGFB2,1,cg07810039,0.0,TGFB2,2,cg07810039,0.00037555459104938294,TGFB2,3,cg07810039,0.0019920978560643812,TGFB2,4,cg07810039,0.0,TGFB2,5
cg11718030,0.000949835081412643,BDNF,1,cg11718030,0.0,BDNF,2,cg11718030,0.0,BDNF,3,cg11718030,0.0003732409164754427,BDNF,4,cg11718030,0.0,BDNF,5
cg20624391,0.0009037522710157994,BVES,1,cg20624391,0.0,BVES,2,cg20624391,0.0,BVES,3,cg20624391,0.0,BVES,4,cg20624391,0.0006680926947069949,BVES,5
cg03306374,0.0008788676761026994,PRKCB,1,cg03306374,0.0027632654558412025,PRKCB,2,cg03306374,0.0015400562677388276,PRKCB,3,cg03306374,0.0011983964819237045,PRKCB,4,cg03306374,0.0,PRKCB,5
cg18759209,0.0008764286353734593,BMP7,1,cg18759209,0.00029706275033377836,BMP7,2,cg18759209,0.0,BMP7,3,cg18759209,0.002494319042569308,BMP7,4,cg18759209,0.00043760926573426575,BMP7,5
cg12425861,0.0008297742368500758,PACS2,1,cg12425861,0.0,PACS2,2,cg12425861,0.0,PACS2,3,cg12425861,0.0,PACS2,4,cg12425861,0.0,PACS2,5
cg27083087,0.0007953659170674641,VGLL4,1,cg27083087,0.0009913827456638602,VGLL4,2,cg27083087,0.0,VGLL4,3,cg27083087,0.0,VGLL4,4,cg27083087,0.0019911232995345144,VGLL4,5
cg25272143,0.0007813469008131974,AHNAK,1,cg25272143,0.00012688347691079425,AHNAK,2,cg25272143,0.0,AHNAK,3,cg25272143,0.0005517198056037831,AHNAK,4,cg25272143,0.0,AHNAK,5
cg07113642,0.0007656212398412477,CPXM1,1,cg07113642,0.0,CPXM1,2,cg07113642,0.0,CPXM1,3,cg07113642,0.0,CPXM1,4,cg07113642,0.00021813725490196076,CPXM1,5
cg26841013,0.0007493474783194408,WNT3A,1,cg26841013,0.0020066720834501007,WNT3A,2,cg26841013,0.0,WNT3A,3,cg26841013,0.0017045744451791242,WNT3A,4,cg26841013,0.0,WNT3A,5
cg14284618,0.0007184418236679422,TACC1,1,cg14284618,0.0003222236014564715,TACC1,2,cg14284618,0.0,TACC1,3,cg14284618,0.0,TACC1,4,cg14284618,0.00029533764725402366,TACC1,5
cg01537995,0.0007154340836012859,FLRT2,1,cg01537995,0.0013724929271067875,FLRT2,2,cg01537995,0.0007867784192091367,FLRT2,3,cg01537995,0.000710842926668847,FLRT2,4,cg01537995,0.0,FLRT2,5
cg03544320,0.0006809122694270392,CRMP1,1,cg03544320,0.0015639769969929738,CRMP1,2,cg03544320,0.0002513485272105962,CRMP1,3,cg03544320,0.00029995416430747643,CRMP1,4,cg03544320,0.0,CRMP1,5
cg26029902,0.0006318778842740503,RAB22A,1,cg26029902,0.0,RAB22A,2,cg26029902,0.0,RAB22A,3,cg26029902,0.00021610334110334114,RAB22A,4,cg26029902,0.0,RAB22A,5
cg24319381,0.0006203765377633819,CPEB1,1,cg24319381,0.0017467774643488104,CPEB1,2,cg24319381,0.0,CPEB1,3,cg24319381,0.0,CPEB1,4,cg24319381,0.0,CPEB1,5
cg26186239,0.0006170485665753802,EEF1A2,1,cg26186239,0.00027177427466984765,EEF1A2,2,cg26186239,0.0011125438343590943,EEF1A2,3,cg26186239,0.0,EEF1A2,4,cg26186239,0.0,EEF1A2,5
cg18770350,0.0006084059212164511,ACTN2,1,cg18770350,0.0021946603414166716,ACTN2,2,cg18770350,0.0,ACTN2,3,cg18770350,0.00023996333144598122,ACTN2,4,cg18770350,0.0003408724399290439,ACTN2,5
cg22784954,0.0005900110539567276,ADAMTS16,1,cg22784954,0.0,ADAMTS16,2,cg22784954,0.00045477055089819865,ADAMTS16,3,cg22784954,0.0029029483753201905,ADAMTS16,4,cg22784954,0.001141791190757528,ADAMTS16,5
cg15925365,0.0005871620941591268,GSTA4,1,cg15925365,0.0019068804519884533,GSTA4,2,cg15925365,0.0,GSTA4,3,cg15925365,0.0002827670931119207,GSTA4,4,cg15925365,0.0,GSTA4,5
cg20965743,0.0005658338101595781,ASPG,1,cg20965743,0.0,ASPG,2,cg20965743,0.0006625310173697271,ASPG,3,cg20965743,0.0008584104938271601,ASPG,4,cg20965743,0.00167086986065077,ASPG,5
cg12338417,0.0005453431372549019,TRIM71,1,cg12338417,0.0024628879819105485,TRIM71,2,cg12338417,0.00651056671055125,TRIM71,3,cg12338417,0.0,TRIM71,4,cg12338417,0.004856285436440013,TRIM71,5
cg16596604,0.000534962933279904,CRYM,1,cg16596604,0.0,CRYM,2,cg16596604,0.0,CRYM,3,cg16596604,0.0004922294120900393,CRYM,4,cg16596604,0.00029485820302146845,CRYM,5
cg06571407,0.0005280854430379748,CD40,1,cg06571407,0.0,CD40,2,cg06571407,0.0,CD40,3,cg06571407,0.001760371853829798,CD40,4,cg06571407,0.009721619652266925,CD40,5
cg06169131,0.0005263150391326436,FGF8,1,cg06169131,0.0,FGF8,2,cg06169131,0.0,FGF8,3,cg06169131,0.0,FGF8,4,cg06169131,0.0003062760786338022,FGF8,5
cg13476133,0.0005143886971096506,GCK,1,cg13476133,0.00047267314861835195,GCK,2,cg13476133,0.0007948834484677832,GCK,3,cg13476133,0.002164553779827144,GCK,4,cg13476133,0.00034994652502538944,GCK,5
cg09499849,0.00044993124646121476,ACVR1,1,cg09499849,0.00010623951477609988,ACVR1,2,cg09499849,0.00045341666863927513,ACVR1,3,cg09499849,0.0,ACVR1,4,cg09499849,0.0,ACVR1,5
cg07581623,0.00042297804868782435,DPYSL2,1,cg07581623,0.00917665432694839,DPYSL2,2,cg07581623,0.0,DPYSL2,3,cg07581623,0.0030234549162567745,DPYSL2,4,cg07581623,0.0012470107419307985,DPYSL2,5
cg10588135,0.00042233470420752954,BCAS3,1,cg10588135,0.004524375561835664,BCAS3,2,cg10588135,0.004156266224611717,BCAS3,3,cg10588135,0.0030071909262597827,BCAS3,4,cg10588135,0.0,BCAS3,5
cg16260298,0.00040488006617038887,CAV2,1,cg16260298,0.000833659842121869,CAV2,2,cg16260298,0.00036683298565870834,CAV2,3,cg16260298,0.000680488593224443,CAV2,4,cg16260298,0.0002953376472540236,CAV2,5
cg05385513,0.000402147194910353,EFEMP1,1,cg05385513,0.0,EFEMP1,2,cg05385513,0.0004963978619567742,EFEMP1,3,cg05385513,0.00030368516833485,EFEMP1,4,cg05385513,0.0,EFEMP1,5
cg02534363,0.0003945120247587524,NBEAL2,1,cg02534363,0.0003375675824782083,NBEAL2,2,cg02534363,0.0,NBEAL2,3,cg02534363,0.0,NBEAL2,4,cg02534363,0.0,NBEAL2,5
cg26860604,0.0003815157750342935,WWP2,1,cg26860604,0.0,WWP2,2,cg26860604,0.00042920524691358023,WWP2,3,cg26860604,0.0,WWP2,4,cg26860604,0.0034115289538564617,WWP2,5
cg00907288,0.0003797221948156183,SRGAP3,1,cg00907288,0.0006537816293913853,SRGAP3,2,cg00907288,0.0,SRGAP3,3,cg00907288,0.008428527890025224,SRGAP3,4,cg00907288,0.005758424501933723,SRGAP3,5
cg24586039,0.00037781964072425257,RBPMS,1,cg24586039,0.005111381670150373,RBPMS,2,cg24586039,0.00010048655047321006,RBPMS,3,cg24586039,0.0024778012876366827,RBPMS,4,cg24586039,0.0,RBPMS,5
cg04946749,0.00037524801587301596,MGAT5B,1,cg04946749,0.0005254740051160194,MGAT5B,2,cg04946749,0.0,MGAT5B,3,cg04946749,0.001433731777319151,MGAT5B,4,cg04946749,0.00035009259147190193,MGAT5B,5
cg23290344,0.0003749234068627451,NEFM,1,cg23290344,0.02125140446369471,NEFM,2,cg23290344,0.00225307956176164,NEFM,3,cg23290344,0.00026139567669172944,NEFM,4,cg23290344,0.006440689308841644,NEFM,5
cg19619405,0.00034266482567908534,ADAMTS20,1,cg19619405,0.0002756484707704219,ADAMTS20,2,cg19619405,0.0015629177956895735,ADAMTS20,3,cg19619405,0.0,ADAMTS20,4,cg19619405,0.0002879559977351774,ADAMTS20,5
cg08862890,0.00033249979832950243,DOCK2,1,cg08862890,0.0010748895210009343,DOCK2,2,cg08862890,0.0009318610083042624,DOCK2,3,cg08862890,0.0,DOCK2,4,cg08862890,0.0031436974180931642,DOCK2,5
cg05164933,0.0003219039351851852,SFRP2,1,cg05164933,0.0,SFRP2,2,cg05164933,0.0008868870046406314,SFRP2,3,cg05164933,0.0004290906393710133,SFRP2,4,cg05164933,0.000216782365119961,SFRP2,5
cg13391820,0.0003168669336893636,CCND2,1,cg13391820,0.0,CCND2,2,cg13391820,0.0008335414585414589,CCND2,3,cg13391820,0.0003653016230415611,CCND2,4,cg13391820,0.0,CCND2,5
cg09211763,0.0002893045545731481,COL5A2,1,cg09211763,0.0018991676096001269,COL5A2,2,cg09211763,0.0006133770803560797,COL5A2,3,cg09211763,0.0008678386028514327,COL5A2,4,cg09211763,0.0,COL5A2,5
cg06355129,0.00026995874787672885,NES,1,cg06355129,0.0,NES,2,cg06355129,0.0003785046019588532,NES,3,cg06355129,0.0034995387193538646,NES,4,cg06355129,0.005373251413982321,NES,5
cg21637392,0.00026995874787672885,RNF216,1,cg21637392,0.0,RNF216,2,cg21637392,0.0,RNF216,3,cg21637392,0.006676545197718722,RNF216,4,cg21637392,0.0005861766493328424,RNF216,5
cg00164949,0.0002640427215189874,C1QL1,1,cg00164949,0.0009544473684640403,C1QL1,2,cg00164949,0.0009336257867633038,C1QL1,3,cg00164949,0.0,C1QL1,4,cg00164949,0.0,C1QL1,5
cg13342435,0.0002462042573396905,MPPED2,1,cg13342435,0.0005080321051022553,MPPED2,2,cg13342435,0.0007385786371779263,MPPED2,3,cg13342435,0.0008767238952997466,MPPED2,4,cg13342435,0.000713286361003043,MPPED2,5
cg21514227,0.00024246528426427548,NOTCH3,1,cg21514227,0.0,NOTCH3,2,cg21514227,0.00018412777226084085,NOTCH3,3,cg21514227,0.002837462431411476,NOTCH3,4,cg21514227,0.0,NOTCH3,5
cg12161228,0.00024237472766884533,NOX4,1,cg12161228,0.00022886531661845053,NOX4,2,cg12161228,0.0013788773280276596,NOX4,3,cg12161228,0.0002836356351981353,NOX4,4,cg12161228,5.201028517999068e-05,NOX4,5
cg19974227,0.0002181372549019608,RGS12,1,cg19974227,0.0,RGS12,2,cg19974227,7.600277326839508e-05,RGS12,3,cg19974227,0.0002783250461269037,RGS12,4,cg19974227,0.0,RGS12,5
cg16783744,0.00020427368082811168,DPYS,1,cg16783744,0.0009789246970279338,DPYS,2,cg16783744,0.007745371062599682,DPYS,3,cg16783744,0.01217392015064984,DPYS,4,cg16783744,0.0027125303087851744,DPYS,5
cg21739530,0.00019804183355585225,GALNT7,1,cg21739530,0.0010685698344336495,GALNT7,2,cg21739530,0.008871375450508761,GALNT7,3,cg21739530,0.0,GALNT7,4,cg21739530,0.0010725241016652065,GALNT7,5
cg09535960,0.00017997249858448593,LOXL2,1,cg09535960,0.0,LOXL2,2,cg09535960,0.0003374279648164999,LOXL2,3,cg09535960,0.00015201202432192396,LOXL2,4,cg09535960,0.000726364351859219,LOXL2,5
cg07198552,0.00017602848101265823,CDH4,1,cg07198552,0.0,CDH4,2,cg07198552,0.0,CDH4,3,cg07198552,0.0,CDH4,4,cg07198552,0.0003600760610106406,CDH4,5
cg03348397,0.00017602848101265823,RGS20,1,cg03348397,0.0,RGS20,2,cg03348397,0.0,RGS20,3,cg03348397,0.0,RGS20,4,cg03348397,0.00010134973149213676,RGS20,5
cg04191427,0.0001714414196181913,RPTOR,1,cg04191427,0.00030726025675025697,RPTOR,2,cg04191427,0.0026926740471090414,RPTOR,3,cg04191427,0.006539996971967173,RPTOR,4,cg04191427,0.008483383486125403,RPTOR,5
cg01114088,0.00016158119606395478,CYTL1,1,cg01114088,0.0003339900553522844,CYTL1,2,cg01114088,0.00016871398240824996,CYTL1,3,cg01114088,0.0,CYTL1,4,cg01114088,0.0,CYTL1,5
cg26405020,0.0001479838096685924,FES,1,cg26405020,0.00031074409691773025,FES,2,cg26405020,0.00016871398240824996,FES,3,cg26405020,0.0008335807844036931,FES,4,cg26405020,0.0,FES,5
cg05374271,0.00013691104078762307,RGS2,1,cg05374271,0.0,RGS2,2,cg05374271,0.0,RGS2,3,cg05374271,0.0020788375758087883,RGS2,4,cg05374271,0.0,RGS2,5
cg09649610,7.92167334223408e-05,GNG4,1,cg09649610,0.0,GNG4,2,cg09649610,0.0,GNG4,3,cg09649610,0.0,GNG4,4,cg09649610,0.0,GNG4,5
cg27360326,7.675376589386285e-05,PCDH8,1,cg27360326,0.0008313830382973055,PCDH8,2,cg27360326,0.0,PCDH8,3,cg27360326,8.406589254678759e-05,PCDH8,4,cg27360326,0.0,PCDH8,5
cg13799919,3.074068930645433e-05,POLR1D,1,cg13799919,0.0003312655086848635,POLR1D,2,cg13799919,0.0038222300377701887,POLR1D,3,cg13799919,0.0,POLR1D,4,cg13799919,0.0004469644470894157,POLR1D,5
cg15341350,0.0,SRRM4,1,cg15341350,0.0011614676967301116,SRRM4,2,cg15341350,0.0,SRRM4,3,cg15341350,0.0003347160002212267,SRRM4,4,cg15341350,0.0036260061737542703,SRRM4,5
cg11814235,0.0,DSC3,1,cg11814235,0.0005304633438943274,DSC3,2,cg11814235,0.0,DSC3,3,cg11814235,0.00035334987593052097,DSC3,4,cg11814235,0.0006210735572251912,DSC3,5
cg19678828,0.0,CYYR1,1,cg19678828,0.0,CYYR1,2,cg19678828,0.00032316239212790946,CYYR1,3,cg19678828,0.0028082800287282704,CYYR1,4,cg19678828,0.0,CYYR1,5
cg24182521,0.0,PLTP,1,cg24182521,0.00026994237185319983,PLTP,2,cg24182521,0.0,PLTP,3,cg24182521,0.0,PLTP,4,cg24182521,0.00035510356078876444,PLTP,5
cg13782615,0.0,STIM1,1,cg13782615,0.0002675565175565175,STIM1,2,cg13782615,0.0006167583916428976,STIM1,3,cg13782615,8.098762436301837e-05,STIM1,4,cg13782615,0.0,STIM1,5
cg12034943,0.0,CRTC1,1,cg12034943,0.0,CRTC1,2,cg12034943,0.0008416132496673399,CRTC1,3,cg12034943,0.0,CRTC1,4,cg12034943,0.0,CRTC1,5
cg18081258,0.0,NDRG2,1,cg18081258,0.00022886531661845053,NDRG2,2,cg18081258,0.00027609740964789834,NDRG2,3,cg18081258,0.0005655341862238414,NDRG2,4,cg18081258,0.0011115137064494152,NDRG2,5
cg04918402,0.0,LIMD2,1,cg04918402,0.0014625505730120622,LIMD2,2,cg04918402,0.005649161688502913,LIMD2,3,cg04918402,0.000713286361003043,LIMD2,4,cg04918402,0.0,LIMD2,5
cg00044665,0.0,CDH5,1,cg00044665,0.0010140612994358536,CDH5,2,cg00044665,0.00023470464135021102,CDH5,3,cg00044665,0.0003109046881822875,CDH5,4,cg00044665,0.0,CDH5,5
cg22881914,0.0,NID2,1,cg22881914,0.0010807016476771837,NID2,2,cg22881914,0.0,NID2,3,cg22881914,0.0,NID2,4,cg22881914,0.002735991460005649,NID2,5
cg05741937,0.0,TXNRD1,1,cg05741937,2.4349322265641866e-05,TXNRD1,2,cg05741937,0.003498336057755923,TXNRD1,3,cg05741937,0.0,TXNRD1,4,cg05741937,0.0,TXNRD1,5
cg03338754,0.0,F7,1,cg03338754,0.0002513485272105962,F7,2,cg03338754,0.00022084367245657572,F7,3,cg03338754,0.0003588130946621511,F7,4,cg03338754,0.0007481774046026858,F7,5
cg24973993,0.0,CIT,1,cg24973993,0.00027619165839126123,CIT,2,cg24973993,0.005856445806452547,CIT,3,cg24973993,0.00018489397243568018,CIT,4,cg24973993,0.0,CIT,5
cg09743950,0.0,ITGAM,1,cg09743950,0.00026405577807446956,ITGAM,2,cg09743950,0.0008784727237710047,ITGAM,3,cg09743950,0.0,ITGAM,4,cg09743950,0.0,ITGAM,5
cg14156405,0.0,RGS7,1,cg14156405,0.0009425569770397357,RGS7,2,cg14156405,0.0001650348612965436,RGS7,3,cg14156405,0.0,RGS7,4,cg14156405,0.00032989494196390744,RGS7,5
cg10974980,0.0,LOXL1,1,cg10974980,0.006138377391596334,LOXL1,2,cg10974980,0.0,LOXL1,3,cg10974980,0.001811133883215765,LOXL1,4,cg10974980,0.0,LOXL1,5
cg03635766,0.0,IGFBP4,1,cg03635766,0.000446017166047122,IGFBP4,2,cg03635766,0.0004538170163170164,IGFBP4,3,cg03635766,0.0,IGFBP4,4,cg03635766,0.0002178026835181842,IGFBP4,5
cg21899596,0.0,HOPX,1,cg21899596,0.0,HOPX,2,cg21899596,0.00033932051173430505,HOPX,3,cg21899596,0.000613150352733686,HOPX,4,cg21899596,0.0008618093317026246,HOPX,5
cg15323528,0.0,CDH23,1,cg15323528,0.0006179230888003144,CDH23,2,cg15323528,0.0,CDH23,3,cg15323528,0.000978890089533807,CDH23,4,cg15323528,0.0,CDH23,5
cg17154724,0.0,DNM3,1,cg17154724,0.00024550369634778775,DNM3,2,cg17154724,0.0005743740788946844,DNM3,3,cg17154724,0.0007334882724290825,DNM3,4,cg17154724,0.0,DNM3,5
