Probe_ID,import_level_in_forest,gene
cg05799811,0.0012478027961345586,
cg06203976,0.013348054732530179,
cg07810039,0.0033052667517213486,TGFB2
cg09149672,0.0024147450407344057,
cg09649610,0.0024223816682139164,GNG4
cg10896862,0.003030763366616222,MPZ
cg11003133,0.03660159730908227,
cg12280471,0.0008815996700943642,
cg14856606,0.018991669668361057,
cg17080882,0.0003864319209722385,TGFBR3
cg18877506,0.0005589930316841936,PDPN
cg19313373,0.010263670982123394,
cg22877509,0.0001664329125759701,RUSC1
cg24432768,0.002807220699946118,
cg25839439,0.008005543726734943,CAPZB
cg26231761,0.030747042506722746,
cg09211763,0.00025356125356125383,COL5A2
cg09499849,0.0,ACVR1
cg12001304,0.0,SPHKAP
cg15602548,0.05737828799678946,
cg16751493,0.0005371457213395172,PPP1R7
cg24749089,0.028311913594689056,
cg01009664,0.013527179208075448,TRH
cg02534363,0.00017667493796526057,NBEAL2
cg04540383,0.0,
cg15000071,0.057369964634139466,
cg15873301,0.0,SYN2
cg17578639,0.005674167626524309,
cg01114088,0.0,CYTL1
cg10019467,0.0008675808344419733,
cg13870520,0.0002792300584098689,SCARB2
cg19974227,0.00025752314814814805,RGS12
cg21899596,0.0,HOPX
cg23750206,0.005958091127519034,AFAP1
cg25581330,0.0,
cg00489401,0.0005963141214052374,FLT4
cg07100000,0.0,FGF18
cg08351336,0.0,CARTPT
cg09651145,0.0012102278662089502,AFAP1L1
cg12290311,0.008219114619835755,DAB2
cg07979401,0.001358152858280922,LEMD2
cg15925365,0.00025752314814814816,GSTA4
cg20624391,0.00023220083487940628,BVES
cg22871253,0.04554185206194582,
cg23165899,0.00021123417721518993,ID4
cg24067911,0.008182950668990524,
cg00029246,0.0029400183558796677,
cg00764217,7.925637027804121e-05,ST7
cg01158680,0.0,MAGI2
cg01556466,0.02461593735181651,
cg05158615,0.0030075444367129826,NPY
cg07469637,0.0002503516174402251,CDK6
cg08991965,0.004852403762598679,
cg16260298,0.0,CAV2
cg17437939,0.0,TAC1
cg18451588,0.0,PRR15
cg21179088,0.0,VSTM2A
cg03348397,0.0024094587515912386,RGS20
cg04127342,0.007341799856292619,PENK
cg07581623,0.008450788434725296,DPYSL2
cg09159022,0.0005399174957534578,CSMD1
cg14089503,0.0030684898700831316,
cg14284618,0.0,TACC1
cg24586039,0.0,RBPMS
cg25305774,0.005483725069529251,
cg08076018,0.0,ANGPTL2
cg12717594,0.00023556606437041198,RECK
cg13670057,0.00048171169856402505,ABL1
cg06169131,0.001232199367088608,FGF8
cg06276663,0.0020913909512094834,SH3PXD2A
cg06974428,0.003342511617005237,
cg10119075,0.0,ITIH5
cg04142864,0.0,PHLDB1
cg05184519,0.0074953966795150975,
cg05327192,0.00020245677888989993,
cg11718030,0.00222166333937218,BDNF
cg15918732,0.0,SERPING1
cg18282388,0.008782451711471516,
cg18710784,0.000773803731160238,OPCML
cg25272143,0.0006242201164393511,AHNAK
cg00020799,0.0,
cg05741937,0.0,TXNRD1
cg07783282,0.004656791738984104,USP44
cg12122146,0.0004992306544030688,TMEM132D
cg13391820,0.0009295137381423957,CCND2
cg15341350,0.0003994389901823282,SRRM4
cg24973993,0.0,CIT
cg13799919,0.011684722835592133,POLR1D
cg16727923,0.008672952228956646,SLITRK1
cg01537995,0.0002618706094376403,FLRT2
cg12425861,0.0005215605872181827,PACS2
cg18081258,0.0,NDRG2
cg24319381,0.00013782423538521098,CPEB1
cg26405020,0.0,FES
cg09743950,0.00023177083333333334,ITGAM
cg03635766,0.001420513339524594,IGFBP4
cg04191427,0.00043919423869319185,RPTOR
cg04918402,0.0,LIMD2
cg10588135,0.0,BCAS3
cg11859607,0.0,ADCYAP1
cg03576469,0.00041725269573370845,CCDC8
cg09293816,0.0,FCGRT
cg12034943,2.425281293952159e-05,CRTC1
cg14945937,0.0022301166336183985,
cg21514227,0.0020892021985536883,NOTCH3
cg06571407,0.01035912310929382,CD40
cg10100887,0.005314998529138745,
cg24182521,0.00040235081374321896,PLTP
cg26029902,0.001115454626838949,RAB22A
cg26186239,0.0037458221006380367,EEF1A2
cg19678828,0.0006858252506986687,CYYR1
cg20486569,0.00032171775592828233,CLDN5
