Unnamed: 0,dbeta,gene
cg14704968,-0.27873891654992805,APBB1IP
cg02618049,0.03118778312050656,APBB3
cg21634602,0.3287695896102735,APC
cg00336800,0.2511277753398009,APC2
cg06825512,0.28543814805485096,APCDD1
cg21291134,-0.4097797074812878,APCS
cg20832320,-0.18585296616607822,APEH
cg16205058,-0.07911525274025,APEX1
cg16269716,0.02005208987030954,APH1A
cg16667275,-0.012833375126726072,API5
cg03995951,-0.014887351812383699,APIP
cg20322837,-0.20572178554873694,APLNR
cg27093143,0.22006220822162056,APLP1
cg06107796,-0.23952680535091173,APLP2
cg10753889,0.32105476370593855,APOA1
cg14353278,-0.3015650521248116,APOB
cg17187764,-0.29678330813057524,APOBEC1
cg20172737,-0.1271346151934117,APOBEC2
cg27504369,-0.2635318800360403,APOBEC3A
cg04835613,0.15076140521188094,APOBEC3C
cg26082280,-0.026656107588899126,APOBEC3G
cg17972162,-0.07549637985967023,APOBEC3H
cg05644480,-0.06567189562194002,APOC1
cg11911305,0.21980245081701674,APOC1P1
cg14723423,-0.06655038620688926,APOC2
cg21084260,-0.05129901859915683,APOD
cg18768621,0.12653748944346468,APOE
cg04006839,-0.04259359210019148,APOH
cg00812578,0.06588056552612322,APOM
cg19788250,-0.16063420833810127,APP
cg12104689,0.026790054250024474,APPBP2
cg05963604,-0.149011853084912,APPL1
cg13494887,0.12716364082449677,APPL2
cg06696963,-0.11509947247933588,APRT
cg09633881,-0.05733117237137377,APTX
cg25075794,0.24953072877442692,AQP1
cg21962450,0.21688249608482746,AQP4
cg12690246,-0.19050022573510825,AQP5
cg18202741,-0.07447633776273026,AQP6
cg02916147,-0.059419409328424315,AQP8
cg11577097,-0.16819153448413743,AQP9
cg21215325,0.11129424944864966,AQR
cg13712023,0.28823356074588014,ARAP3
cg24450303,0.11670127781644611,ARC
cg18882687,0.26975841942325524,ARF1
cg01518465,0.0231287904118355,ARF3
cg04838107,0.007662131209793797,ARF6
cg10713137,0.09001707515726122,ARFGAP1
cg18051353,0.14267544571686194,ARFGEF1
cg04822973,0.01235989782073763,ARG2
cg16676292,0.15753360215683807,ARHGAP1
cg02693127,0.3270279193923991,ARHGAP10
cg23627134,-0.19044489033306003,ARHGAP15
cg05859441,0.1704944598919018,ARHGAP17
cg12774946,0.18697726254980676,ARHGAP18
cg00056066,0.329366626493316,ARHGAP21
cg14376467,0.2018677365718272,ARHGAP24
cg05185926,-0.31510656199346976,ARHGAP26
cg25246246,-0.21784150483865608,ARHGAP27
cg27314249,-0.1516533656568988,ARHGAP28
cg24049050,0.02446520544308124,ARHGAP29
cg12081303,0.09467648750277523,ARHGAP30
cg21076271,-0.015614857873784525,ARHGAP5
cg08339023,-0.1848895763853673,ARHGAP9
cg11326429,0.1629426266808504,ARHGDIA
cg19826026,-0.21310887579942528,ARHGDIB
cg24296761,-0.28264431163366893,ARHGEF1
cg25365379,-0.2161557445230466,ARHGEF10
cg01960096,0.1567977164783953,ARHGEF11
cg00395063,0.18441909410597182,ARHGEF12
cg13921921,0.22821355446444855,ARHGEF2
cg20173637,-0.002565713431155364,ARHGEF5
cg23350747,-0.22511832293646616,ARHGEF7
cg13867915,0.16061104335861626,ARID1A
cg03561416,-0.23157408055956422,ARID1B
cg22526226,-0.04808942780802058,ARID2
cg11077171,0.20812667307349283,ARID3B
cg14077301,0.009868806485008359,ARID4A
cg19314777,0.13477685403222237,ARID4B
cg00504569,-0.3241536825949383,ARID5B
cg19136717,0.006695417435880753,ARIH1
cg11827082,0.023844475314058873,ARL11
cg21070272,-0.07379019137619341,ARL13B
cg22592108,-0.16215327769985227,ARL15
cg25998666,-0.199321004324483,ARL2
cg27333274,0.016458239424897686,ARL2BP
cg11509907,0.270898250265502,ARL4C
cg27147556,0.0761441159481157,ARL4D
cg11879577,0.048674888060423104,ARL6IP1
cg11319362,0.014604256826081184,ARL6IP5
cg06112206,0.052693871357265006,ARMC5
cg01519350,0.013511933447408675,ARMC8
cg26530942,-0.2133094135590762,ARMC9
cg19750321,-0.16867428710087629,ARNT
cg08371852,-0.3346779488698739,ARNT2
cg15603424,0.16509922130518923,ARNTL
cg26165146,-0.19449580653912787,ARNTL2
cg02257708,-0.23902735344141568,ARPC1B
cg17651887,0.06133620688994148,ARPC2
cg21849597,0.04079615639441329,ARPP19
cg21756647,0.26938533593107616,ARRB1
cg16472369,-0.07047025284221343,ARRB2
cg25384157,0.04789350145240388,ARRDC1
cg07504428,0.012333922343867045,ARRDC3
cg11953250,-0.032832137748737306,ARSA
cg16546703,0.15598598577386957,ARSI
cg03245218,-0.16807687757487266,ART1
cg03493768,0.10453536155765283,ART3
cg23212751,-0.19359004614280298,ARTN
cg12052340,-0.2222938479007629,ASAH1
cg06224178,0.18086648365069968,ASAP1
cg22833612,0.25610683382472266,ASAP2
cg18008487,-0.26587051454496263,ASB4
cg00101602,-0.17252652693813983,ASCC1
cg14742445,0.11930402370560016,ASCC2
cg03700449,0.2398011960877049,ASCL1
cg11772171,0.3135152624819084,ASCL2
cg02053092,0.08086557090290783,ASF1A
cg06391548,0.010381219349720926,ASF1B
cg26087535,0.19944334047619872,ASGR1
cg09292077,0.03917213543994762,ASH1L
cg08240466,-0.09040800992802984,ASIP
cg03242877,0.007596499603959024,ASL
cg01583265,0.004144400678572609,ASNS
cg20965743,0.4363634752013071,ASPG
cg11390489,-0.24622605770752312,ASPH
cg14212631,0.013311677368664053,ASPM
cg00598204,0.2671624930201351,ASPSCR1
cg12640109,0.12511684744682938,ASRGL1
cg14053997,-0.07105893390962405,ASS1
cg23100626,-0.1829958855568244,ASTL
cg12592359,0.14746947453027312,ASXL1
cg01738095,-0.24127442857516684,ASXL2
cg14259326,-0.04486167060278326,ATAD1
cg10642188,-0.013788968164478662,ATAD2
cg13321900,-0.048353278579207085,ATAD3A
cg06377929,0.011094963720275854,ATAD3B
cg16831185,0.13369599555447212,ATAD5
cg20363931,0.11948641483825745,ATE1
cg14558716,-0.05094127440961856,ATF1
cg06064461,0.01736297223505525,ATF2
cg07139026,-0.133708013401397,ATF3
cg04122974,-0.022463477081135247,ATF4
cg18476478,-0.004035503802315819,ATF5
cg10064029,0.1380337142099722,ATF6
cg12912426,-0.250199287961178,ATF7IP
cg17942617,0.11263306792719859,ATG10
cg09523691,-0.08463629198282943,ATG12
cg23339656,-0.2269257706971494,ATG16L1
cg06285727,-0.2666209449579508,ATG16L2
cg12507129,0.007448036983930273,ATG3
cg00771084,0.1335045036462633,ATG4B
cg02296807,0.030075077836407726,ATG4D
cg09354267,0.08941181032105737,ATG5
cg05643613,0.2675267625439223,ATG7
cg26915351,0.020846214075087573,ATG9A
cg01280080,-0.19117565649951238,ATIC
cg18368807,0.013829429178814443,ATL1
cg12848864,0.028831306428485998,ATM
cg10358212,-0.14651816245950378,ATMIN
cg00476608,0.2071005583973448,ATN1
cg13511000,0.2714214212743058,ATOH1
cg26337070,0.2503728575998617,ATOH8
cg21566348,0.06150192561746785,ATP11B
cg24762359,-0.0666392031427287,ATP12A
cg09580336,0.1062073547044033,ATP1A1
cg22376864,0.17395883220361213,ATP1A3
cg13833040,0.04583334915151973,ATP2A2
cg10095954,0.318589292143568,ATP2A3
cg00709775,-0.25275246056471423,ATP2B2
cg00319312,-0.29340842964138275,ATP2B4
cg18070470,0.13962775047746978,ATP2C1
cg02770054,0.3781871183152165,ATP4A
cg09685250,-0.21193686739815343,ATP4B
cg17306339,-0.13088509358567035,ATP6V0A2
cg05483509,0.23036009369148808,ATP6V0C
cg10189135,0.2163016919383629,ATP6V0D1
cg17784027,-0.0007730614759703039,ATP6V0D2
cg22150661,0.16859973326545977,ATP6V1C1
cg12178900,-0.3142778561784117,ATP7B
cg09169923,-0.042053522690136215,ATR
cg05349356,0.014233365371537595,ATRN
cg11974158,0.04237737670067044,ATRNL1
cg24067911,-0.3648627046646923,ATXN1
cg07932199,0.14580012308719273,ATXN2
cg09965388,0.17420318615266175,ATXN7L3
cg03139435,-0.0727883072958768,AURKA
cg17365525,-0.16362259062962217,AURKB
cg25432232,0.1393750093468124,AURKC
cg01898553,-0.2971292675063932,AUTS2
cg24786847,-0.24594585193540408,AVEN
cg14065127,0.2791722075980336,AVP
cg27169129,0.12537702892292654,AVPR1B
cg07915516,-0.22550652017745623,AXIN1
cg26308530,0.12075228086056981,AXIN2
cg14892768,0.2037892609132683,AXL
cg10372302,-0.16094700404961332,AZGP1
cg08597319,0.010787234164662434,AZIN1
cg02147126,-0.11331234913763494,AZU1
cg18555073,0.29115154417077144,B2M
cg12927753,-0.10987300120952859,B3GALNT1
cg13395373,-0.17497147376983244,B3GALNT2
cg05446629,0.2795761075971464,B3GAT1
cg08687137,0.007818411529074698,B3GAT3
cg17253709,-0.24146096680594095,B3GNT2
cg03316864,0.1874073521658392,B3GNT3
cg04058752,0.2051947403857841,B3GNT6
cg14621217,0.3490303558349313,B3GNTL1
cg05600740,0.292174836898183,B4GALNT1
cg09367266,0.153456058948734,B4GALNT2
cg13858803,0.15177423473353951,B4GALT1
cg20740051,0.16172188625080489,B4GALT3
cg12058372,0.09610740605724566,B4GALT5
cg11433608,-0.030931510736341563,B9D1
cg13823666,0.16938930016262835,BAAT
cg16365807,-0.09217600303118843,BACE2
cg03732014,0.09058300148208032,BACH1
cg27644327,-0.2699192257772179,BACH2
cg25069102,0.03443238656290805,BAD
cg27164797,0.17006906598733304,BAG2
cg08573089,-0.1597162721636947,BAG3
cg09932420,-0.005621590106879735,BAG4
cg04110213,0.06768571877305951,BAG5
cg26950102,-0.12144750032327,BAGE
cg22442557,-0.28803303556882465,BAIAP2
cg07830472,-0.3158659467566805,BAIAP2L1
cg07679836,0.17089301692385647,BAK1
cg05046589,-0.25835237961408464,BAMBI
cg17985854,-0.13273516837265695,BANF1
cg08295857,0.1469948560684774,BANP
cg21746711,0.11495305703470708,BAP1
cg24715680,0.19294261118208247,BARD1
cg07355688,-0.22318187619388888,BARX2
cg24608218,0.18036590698080185,BASP1
cg25332499,-0.19098089973819554,BATF2
cg00505979,0.08853363987396994,BATF3
cg26673286,0.010734695443912954,BAX
cg12446543,0.05474867297512298,BAZ1B
cg22034968,0.17064473125759042,BBC3
cg04006266,0.12790404622365537,BBS1
cg00863378,0.037213185090393716,BBS2
cg05670193,0.20348801583222353,BCAM
cg00765922,0.3412445394051785,BCAN
cg05389731,0.2832728529965603,BCAR1
cg05694761,-0.06030568402786287,BCAR4
cg00174654,-0.018808809089736814,BCAS2
cg10588135,0.42836608739071835,BCAS3
cg20399616,0.4226940111132608,BCAT1
cg05348897,0.019000048004028266,BCAT2
cg19346193,-0.1595570737150518,BCCIP
cg03354616,-0.0670175943307799,BCKDHB
cg16377367,-0.2392057225429567,BCL10
cg26185859,-0.24350502618061326,BCL11A
cg20574436,0.28667969256626236,BCL11B
cg27569829,-0.24498808648532866,BCL2
cg27177709,-0.03735085334549972,BCL2A1
cg18787420,-0.2206729401213531,BCL2L1
cg16787199,-0.058089755873020156,BCL2L10
cg13758331,0.12703601769027673,BCL2L11
cg22148138,0.1928569149186786,BCL2L12
cg18166947,-0.03578490537896517,BCL2L13
cg10418357,0.08912139853838444,BCL2L2
cg01220257,0.17809369266615827,BCL3
cg00480331,0.18633336097080097,BCL6
cg10137837,0.24245720840802895,BCL6B
cg02584377,0.1514012809137551,BCL7A
cg03894450,-0.04352012033389164,BCL7B
cg02304233,0.14031671554017594,BCL9
cg16130802,0.22700062550080538,BCL9L
cg09399377,0.01687255200975842,BCLAF1
cg23803339,-0.016977192513062764,BCO2
cg10480239,0.14515362142892219,BCR
cg12747301,0.005095297689318174,BCS1L
cg04546205,0.25037917331477727,BDH1
cg11469321,0.049835448309555885,BDH2
cg23470139,-0.31077052821305046,BDKRB1
cg11718030,0.3812262831635046,BDNF
cg00795915,-0.01827340089628942,BDP1
cg02685286,-0.12952017893357515,BECN1
cg24944820,0.17180361694090868,BEST1
cg00712280,0.070286819924149,BFAR
cg02795691,-0.17837077317229355,BFSP1
cg04231050,0.20049021763500705,BFSP2
cg24843609,0.10033988881321325,BGLAP
cg20061890,-0.0785425381299713,BHLHA15
cg14983606,0.26902127476878973,BHLHE22
cg26492446,0.364956671241318,BHLHE23
cg01864791,-0.18460371348024993,BHLHE40
cg25629905,-0.17441220655612216,BHLHE41
cg02286091,0.3328841021306372,BHMT
cg01902605,0.2627794795963966,BHMT2
cg13346441,0.14730127050703887,BID
cg13934236,-0.18012877897799165,BIK
cg24750513,0.1407234543940479,BIN1
cg22183731,0.06369958766278085,BIRC2
cg20358655,0.02195048662030727,BIRC3
cg11912239,0.22463741806900764,BIRC5
cg10583997,-0.12528921294986586,BIRC6
cg00895528,-0.17611457917850967,BIRC7
cg11421182,-0.2712215623545104,BLCAP
cg24861686,-0.15682638295707887,BLK
cg13410000,-0.04095066922552173,BLM
cg27390206,-0.2944464950985471,BLMH
cg25263238,-0.22939593310267145,BLNK
cg06663644,-0.08253421855102624,BLVRB
cg12929983,-0.2549408187596747,BMF
cg17782713,-0.11443532959426041,BMI1
