Unnamed: 0,dbeta,gene
cg02418899,-0.022620160184238916,ADCYAP1R1
cg07134632,0.011696218864223973,ADD1
cg15161785,-0.023285068105395993,ADI1
cg17218466,-0.010134487255761316,ADIPOR1
cg01924292,-0.01605631527705394,ADIPOR2
cg18786171,0.020672317413620588,ADK
cg17108838,-0.013532554061107758,ADM
cg19089314,0.010086176047688822,ADM2
cg01854842,-0.026443915597520795,ADNP
cg21538902,-0.05056951582604434,ADO
cg00256767,-0.013860619096164217,ADORA1
cg26001125,-0.02349698483989685,ADORA2A
cg08826152,-0.030148403336333212,ADORA2B
cg07314829,-0.03717865030555975,ADORA3
cg16904330,-0.01904474665753346,ADPRH
cg21230493,-0.03981733938884669,ADRA1A
cg07011172,-0.07527459639728919,ADRA1B
cg26926521,-0.02307878456969649,ADRA2A
cg04888241,-0.017404214476422174,ADRA2C
cg15849403,-0.010104928922927423,ADRB1
cg17619823,-0.031692955299633035,ADRB3
cg08739576,-0.026964506344052987,AEBP1
cg07109358,-0.028584195095026375,AFAP1
cg09651145,-0.041629977781526016,AFAP1L1
cg15436606,-0.045619656828313336,AFF1
cg17165836,-0.03907132282721858,AFF3
cg00398048,-0.036038993522200705,AGA
cg16174121,0.04181823539155785,AGBL2
cg26516499,-0.012016379887457181,AGER
cg11030575,-0.019357059384032056,AGK
cg23641635,-0.010098294308530511,AGL
cg17385448,0.03482745036338309,AGMAT
cg06255004,-0.05605774004083542,AGPAT2
cg06255943,-0.01515194276185664,AGR3
cg24474852,0.010379385724891083,AGT
cg27260617,0.036170031560083526,AGTR1
cg16967583,-0.0177546075533577,AGXT
cg04310489,-0.023226900251648926,AHCYL1
cg04263024,-0.011784663975625565,AHI1
cg27641076,0.020163578171347115,AHNAK
cg24980413,-0.03108942958627037,AHRR
cg04812347,-0.06895184174844457,AIF1
cg11314042,0.02386409648637719,AIG1
cg17217296,0.044506509385026156,AIM2
cg25072643,-0.02613592041811774,AIMP1
cg13603599,-0.02380894095948669,AIP
cg23366234,0.020100106007384252,AIRE
cg12665669,-0.03658997955642108,AJAP1
cg11254053,-0.012339035654146333,AK2
cg05778424,-0.02360007069375458,AKAP1
cg20035980,-0.011710637798467299,AKAP10
cg01555431,-0.020912484470502,AKAP12
cg22127703,-0.017396299449240843,AKAP9
cg24332710,0.012729643076724698,AKR1A1
cg13801416,-0.024552519194596518,AKR1B1
cg10158681,-0.01251277489944864,AKR1C2
cg10100767,0.027305335042745685,AKT1
cg08711674,0.013387968182410788,AKT1S1
cg13241645,-0.029977643768772568,ALAS1
cg19619909,0.023510226060978252,ALDH1A2
cg11099722,0.0765507100828169,ALDH1A3
cg01566526,-0.016443445855368624,ALDH1L1
cg22158248,0.011198899939982769,ALDH2
cg15726326,-0.022604858609827947,ALDH3A1
cg17653368,0.05228986335734823,ALDH7A1
cg04329347,-0.025239922663390372,ALDOA
cg18277754,-0.021836380771718962,ALK
cg20385229,-0.010703247437535039,ALKBH1
cg14715602,0.014116875763391786,ALKBH5
cg20216752,0.011260161670983282,ALOX12
cg02216481,-0.02704718290056305,ALOX15B
cg14514237,0.01678209462281718,ALOX5
cg08529529,0.02358745032184711,ALOX5AP
cg07058918,0.012641736913159098,ALPI
cg15299279,0.010886788059179782,ALPK1
cg16270485,-0.0544785192990136,ALPL
cg25800765,0.026366720529412142,ALX1
cg02011351,0.043391208809478554,ALX3
cg16321280,-0.02500569161696791,ALX4
cg18689929,-0.032598656360215444,AMACR
cg13003878,-0.02070059980713943,AMBP
cg16660220,-0.011457591753312972,AMBRA1
cg15211596,-0.010551073107377672,AMD1
cg01912578,-0.017077530643505586,AMFR
cg26659805,-0.021771931402720417,AMH
cg08147181,-0.023447921359087617,AMN
cg26992415,0.018791110434185278,AMOTL1
cg16140253,-0.02667671554253118,AMPD2
cg07329251,-0.027767248550448403,AMPD3
cg14184400,0.018202792604386755,AMT
cg01400750,-0.012261370667330783,ANAPC10
cg05147328,-0.011493353795580787,ANAPC11
cg14189495,-0.029477235131739103,ANAPC2
cg18031596,0.043291751505660454,ANGPT1
cg04017131,-0.036619009372554245,ANGPT2
cg15229481,0.03592740368699926,ANGPT4
cg05630800,0.01309620061076642,ANGPTL1
cg08076018,-0.013498302555061957,ANGPTL2
cg07162571,-0.06522810775572936,ANK1
cg08351324,-0.029477821080091077,ANKHD1
cg07827008,0.051559072645693475,ANKLE2
cg05944840,0.021836875602177834,ANKRD11
cg25769020,-0.021540727462956263,ANKRD12
cg15570035,-0.02361356187258033,ANKRD17
cg24065504,-0.04323867703129851,ANKRD22
cg13317725,-0.013459705101299593,ANKRD33
cg14195216,-0.05207392544649079,ANKS1B
cg25028542,-0.01774913539606687,ANLN
cg05846633,-0.06012540210071191,ANO1
cg02907098,-0.037679992855531225,ANO2
cg19639184,-0.026238177547987424,ANO5
cg21185662,-0.025330934612999997,ANO6
cg25703361,0.03689648576724539,ANP32A
cg12382398,0.01627611975513002,ANPEP
cg23678154,0.05627037812883141,ANTXR1
cg00260889,0.017937499077968454,ANTXR2
cg02291020,0.05346616712855998,ANXA11
cg11749792,-0.026228546904044574,ANXA13
cg00930615,-0.026610848325764203,ANXA2
cg08908264,-0.04295476453598416,ANXA3
cg22792910,-0.026760259666983324,ANXA4
cg05311623,-0.013773167461343813,ANXA5
cg19057001,0.025591922162850774,ANXA6
cg04863516,0.010768017435658316,ANXA7
cg13875120,-0.018565829259810544,AOX1
cg11145632,-0.01957884679895408,AP1B1
cg09144769,-0.01114340465631944,AP2B1
cg15840658,-0.038733645575604894,APBA1
cg08908089,-0.02001139370638275,APBA2
cg20366831,0.013042359782371534,APBA3
cg06730285,-0.014659565469145498,APBB3
cg18315896,-0.011210663327940249,APC
cg00336800,-0.03316410108496504,APC2
cg05627083,-0.03348918375174747,APCDD1
cg16205058,-0.019902157311245616,APEX1
cg18107697,0.01009025875814197,APH1A
cg15355388,-0.011018454524646634,APLNR
cg22251017,0.010809361530377346,APLP1
cg01738638,0.01439417369154322,APLP2
cg00673290,-0.023845143447964116,APOB
cg20172737,-0.015791223756363087,APOBEC2
cg16045423,-0.019223377939987383,APOBEC3B
cg27436184,0.011828224055631824,APOC2
cg00812578,0.01715125683402368,APOM
cg14414154,-0.018371379314441168,APP
cg25040783,-0.027403290122760927,APPL1
cg16603012,0.023202024752554683,APRT
cg15373767,0.03520076482942414,AQP1
cg05533124,-0.024845781828867892,AQP4
cg11098259,-0.036597688720736224,AQP9
cg10621012,0.02592805647570718,ARAP3
cg19438565,-0.010383554031743432,ARC
cg18882687,-0.01662412734515833,ARF1
cg01518465,0.017563248770129984,ARF3
cg07773022,-0.013239107202524535,ARFGEF1
cg11752250,0.013565533355812896,ARG2
cg24290320,-0.023018013102940355,ARHGAP10
cg12058385,-0.027232941991487007,ARHGAP15
cg20760057,-0.031187703341603833,ARHGAP18
cg11122255,0.031576886758030304,ARHGAP21
cg14376467,-0.03849603033242475,ARHGAP24
cg01204911,-0.03700315863285141,ARHGAP26
cg23659289,0.019434230503519,ARHGAP27
cg21076271,-0.020112031661008847,ARHGAP5
cg08134678,-0.01652119015108291,ARHGAP9
cg14410799,-0.024450980033782724,ARHGDIA
cg06395232,0.024000828962950027,ARHGDIB
cg07796002,0.017342390046334533,ARHGEF1
cg27134322,0.10716130113222505,ARHGEF10
cg00615145,0.012164537894110095,ARHGEF11
cg05099464,0.030359988995588453,ARHGEF12
cg11216632,-0.036404403643006476,ARHGEF2
cg15011899,-0.06576141512316186,ARHGEF7
cg15050577,0.041976398860282566,ARID1A
cg02662417,-0.02134897003363112,ARID1B
cg23192604,0.01609413513709994,ARID2
cg23029506,-0.011973735830434866,ARID3B
cg01730064,0.019705485776826615,ARID4B
cg18980410,0.020360495727494963,ARID5B
cg25990494,-0.018075985552415522,ARIH1
cg04638679,0.012940361949230525,ARL11
cg19847038,-0.012284320371092238,ARL13B
cg13717023,-0.015739834850223233,ARL15
cg01191566,-0.010360023260880825,ARL2
cg19383577,-0.024372713460870433,ARL2BP
cg21332495,-0.013342869328185684,ARL4D
cg18156592,0.03750333206372179,ARL6IP5
cg09559324,-0.015470143780718804,ARMC5
cg04554122,-0.039455267548651474,ARMC8
cg09604569,-0.023368957399419157,ARMC9
cg00944785,0.018925733956019937,ARNT
cg17788682,-0.015534162421264298,ARNT2
cg13286116,-0.07233657217994315,ARNTL
cg17367616,-0.04623230792774563,ARNTL2
cg08248955,-0.028775027006755,ARPC1B
cg04731861,-0.010019287240885978,ARPC2
cg02449461,-0.013201572226039744,ARRB1
cg07971820,-0.03861122634063295,ARRB2
cg14135809,-0.020599888650873182,ARRDC1
cg16546703,-0.05390297774049973,ARSI
cg22252999,-0.015458089763475687,ART3
cg22930187,0.02536892028226902,ARTN
cg06891716,-0.01973975813964125,ASAH1
cg00659129,-0.018087447830358618,ASAP1
cg10236037,-0.015804504674834963,ASAP2
cg15013801,0.01294709500731333,ASCC1
cg12899201,-0.012438450443316484,ASCC2
cg10700564,-0.06993464299511268,ASCL1
cg01156550,-0.05439057958050698,ASCL2
cg14018648,-0.02533563282950077,ASGR1
cg09410084,-0.01412429445692329,ASH1L
cg06008330,-0.017058235892752856,ASL
cg14166701,0.022305363361474855,ASPG
cg00343433,0.050057497216626695,ASPH
cg05277504,0.013198802552793154,ASPSCR1
cg12640109,-0.028089956598256142,ASRGL1
cg02607972,-0.026783657946100232,ASXL2
cg18604888,-0.016237739644239968,ATAD2
cg15253204,-0.011174343551346656,ATE1
cg00211110,-0.012045221588136446,ATF1
cg21160472,-0.058088237333669974,ATF3
cg03846111,-0.029079503066853495,ATF7IP
cg25363080,-0.02465851360393453,ATG10
cg15447669,-0.016011745254908005,ATG16L1
cg06285727,0.023511671522135777,ATG16L2
cg12507129,-0.010470931376229937,ATG3
cg04311821,-0.01235265397773481,ATG4B
cg10819350,-0.02383355811484808,ATG4D
cg04389950,-0.02009869570957655,ATG5
cg12901291,0.010317443287075088,ATG7
cg27448900,-0.010324886060323057,ATG9A
cg18259504,0.03869652771750858,ATL1
cg00476608,-0.01934611658310373,ATN1
cg15076145,-0.03500450998960729,ATOH1
cg12930553,-0.020762829125963677,ATOH8
cg23781398,0.011971088927900504,ATP12A
cg21567125,-0.028529555305997358,ATP1A1
cg02140097,0.013012679596726659,ATP2A2
cg12120292,-0.013652262833980312,ATP2A3
cg18275512,-0.015111358207816231,ATP2B2
cg01948978,-0.020724493518358564,ATP2B4
cg18070470,-0.04600768813810095,ATP2C1
cg02770054,0.015668231321961885,ATP4A
cg10238725,-0.02174780613091442,ATP4B
cg02460419,0.027166909959159394,ATP6V0A2
cg27576259,0.023589774754520128,ATP6V0C
cg10184441,-0.011149360081904284,ATP6V1C1
cg11936145,0.013966215395750848,ATR
cg11948421,-0.011736976538233381,ATRN
cg06055013,-0.026799182438543394,ATRNL1
cg00464814,0.02882356918627293,ATXN1
cg07932199,-0.021326506191188213,ATXN2
cg09712306,-0.01668454272937653,AURKA
cg07636142,0.0507700136608384,AUTS2
cg10772974,-0.017389162621908014,AVEN
cg04632887,-0.01652689406218197,AVP
cg18992688,-0.01838384304878998,AVPR1B
cg03397724,0.0227378038097482,AXIN1
cg06875131,0.013776745753062015,AXIN2
cg12722469,0.0722623303369043,AXL
cg09767126,0.04018695182151016,AZIN1
cg10752406,-0.027533767218244024,AZU1
cg16039157,-0.011839031063492019,B2M
cg25469234,-0.027561868637706325,B3GALNT1
cg10541361,-0.026302833159676603,B3GALNT2
cg03010383,0.023923098541790443,B3GAT1
cg27646848,-0.011332458565167345,B3GAT3
cg19493651,-0.015416874237171231,B3GNT2
cg23771661,-0.01737963042937539,B3GNT3
cg13526644,-0.011172602019740793,B3GNT6
cg17652174,0.0308778012827132,B3GNTL1
cg05600740,-0.01377707810964586,B4GALNT1
cg03167683,-0.018877033891966797,B4GALNT2
cg14080050,0.01470117343449627,B4GALT1
cg02998992,-0.030146596813604615,B9D1
cg00734483,-0.012589737029572313,BACE2
cg27644327,-0.02021138296208979,BACH2
cg27164797,-0.021042825196854964,BAG2
cg01303372,0.036598642521906186,BAG3
cg11129439,-0.020440626007461285,BAG5
cg18758622,0.057298982581335416,BAIAP2
cg04192862,-0.024545349451328507,BAMBI
cg06173520,-0.03748149004689784,BANP
cg16871520,-0.014366982279649635,BAP1
cg24715680,-0.033474447820990565,BARD1
cg07355688,-0.048629609724016275,BARX2
cg19078576,-0.029953457300480768,BASP1
cg17321617,0.020940194511640847,BATF2
cg15951107,0.015348249984496984,BAX
cg04742505,-0.02710622992084832,BAZ1B
cg09877117,0.032487752359370486,BBC3
cg18338293,0.022925235292867063,BBS1
cg20270188,0.04045319696199492,BCAN
cg15824705,-0.02604379708958265,BCAR1
cg04353385,-0.011253768497852402,BCAS2
cg15723222,0.02261990138946963,BCAS3
cg27093403,-0.027631213398638055,BCAT1
cg09430060,-0.010740126261364792,BCAT2
cg15102777,-0.025719034441579774,BCCIP
cg24244747,0.0608090407278454,BCKDHB
cg17322118,-0.03487541351070878,BCL10
cg08627352,-0.03856506545372914,BCL11A
cg04162647,0.031076980775314407,BCL11B
cg25373630,-0.03610419747610634,BCL2
cg24924631,-0.014420076820641307,BCL2A1
cg08257293,0.03908040332156393,BCL2L1
cg09586459,-0.025255138046846953,BCL2L10
cg13758331,-0.01944966290802284,BCL2L11
cg24756391,0.012010387822692488,BCL2L13
cg25149155,-0.019485432430732325,BCL2L2
cg00480331,0.020783401865755422,BCL6
cg11353035,0.024794763910313277,BCL6B
cg23474890,-0.022344085838244043,BCL7A
cg03894450,0.0224545337132879,BCL7B
cg23997339,-0.030486857479671503,BCL9
cg11507178,-0.028035229110213892,BCL9L
cg21889703,-0.018251879185276904,BCLAF1
cg18133934,-0.015175946809139045,BCR
cg18095675,-0.031673376029949754,BDH1
cg03276883,-0.012429571766855356,BDH2
cg23347654,0.017090413454579814,BDKRB1
cg02613510,-0.12772047198674952,BDNF
cg00795915,-0.02534999531725647,BDP1
cg15738138,-0.021904039897273745,BECN1
cg05481452,0.017973282107409328,BEST1
cg00895174,-0.012985369682661613,BFAR
cg14801864,-0.014110152367263318,BFSP1
cg11642298,-0.02609345019532901,BFSP2
cg11519176,0.01817837407171726,BGLAP
cg22766145,0.018884563348533143,BHLHE22
cg06550340,-0.041710435723960826,BHLHE23
cg16582517,-0.026756829915684885,BHLHE40
cg05566965,-0.012847223837297932,BID
cg04304450,0.010683721392898722,BIK
cg25228746,-0.03484361033059504,BIN1
cg26267341,-0.010631003537036084,BIRC5
cg12233946,-0.014866880399029626,BIRC6
cg13668823,-0.015066991629589658,BLCAP
cg21175976,0.038505372809178186,BLK
cg11429664,-0.023460278725096505,BLM
cg02226939,-0.024139735075520318,BLMH
cg25263238,0.015813174033748982,BLNK
cg07792446,-0.013234850758599339,BLVRB
cg09587957,0.014258901541636412,BMF
cg19225068,-0.01353155329368494,BMI1
cg03741653,-0.01688712329154002,BMP1
cg10881615,0.010489571134851987,BMP10
cg09211429,-0.0316845533242699,BMP2
cg05718036,-0.02436671296384944,BMP3
cg20297199,-0.02143118347874834,BMP4
cg13264543,-0.018686643719520318,BMP6
cg03573446,0.02253264336608762,BMP7
cg18108008,-0.015913841776447092,BMP8B
cg26381210,-0.031753941589899234,BMPR1A
cg25088874,-0.026496925703543953,BMPR1B
cg07274776,-0.01825246365161019,BMPR2
cg07842594,-0.015848487599949352,BMS1
cg04090392,-0.033958197279898704,BNC1
cg14061067,-0.02079538616777318,BNC2
cg25123362,-0.033129089476591204,BNIP3
cg05648367,-0.026816923998275802,BNIP3L
cg21117668,-0.01692529168577571,BOK
cg06354558,-0.014407289294764305,BOP1
cg00266592,-0.026462929834691798,BPHL
cg22443205,-0.013556358475373155,BPTF
cg08428486,-0.03173641217704213,BRAF
cg17451586,0.03813029405091263,BRD2
cg13758054,0.03226601129793374,BRD3
cg20078972,-0.026866401142966036,BRD4
cg12096447,-0.049556353541164715,BRF1
cg19904653,-0.06875253541464749,BRF2
cg24441627,-0.018667982305413087,BRI3BP
cg14862950,-0.013447772479051497,BRMS1
cg16246382,-0.012085583171285061,BRMS1L
cg10135753,0.012434213528572961,BRSK1
cg21210090,0.022694432288525974,BST1
cg07839313,-0.011107942369882731,BST2
cg13393276,-0.014794383445135159,BTBD10
cg10096873,-0.011603378065021128,BTBD8
cg26298281,-0.018933725587437448,BTC
cg08832851,-0.018763804493201888,BTG1
cg01798157,0.09145704863244028,BTG2
cg14380517,0.02258897209864957,BTG3
cg08827001,0.01992166009564012,BTG4
cg24157392,-0.021072984953958176,BTLA
cg14345882,-0.011398197650913808,BTN3A2
cg18060330,0.10191529726325703,BTNL2
cg05886367,-0.02162004500327684,BTNL9
cg08764167,-0.03058381629282545,BTRC
cg18518914,0.014521452778520403,BUB1
cg24359188,-0.02523009881503291,BUB1B
cg07477109,-0.032790842376189615,BUD31
cg14869949,-0.010369430915145651,BVES
cg07394719,0.019399128950488644,C10orf90
cg17170446,-0.01269236667405763,C11orf58
cg04986616,0.02250286681711287,C11orf95
cg11429271,-0.03365167804790132,C15orf48
cg22438525,-0.010775944554573555,C16orf74
cg18457597,-0.020055647187884447,C17orf97
cg27174108,-0.010691518050481345,C19orf33
cg01534416,0.04311840449266479,C19orf48
cg19473623,-0.012170238207813194,C1GALT1
cg13818573,-0.038432878474201654,C1QL1
cg09250458,0.017263213794914283,C1QTNF8
cg22402467,0.016195524960206046,C1S
cg20811840,-0.013508210545859708,C1orf52
cg17727529,-0.02141830794915333,C1orf61
cg15628917,-0.014473044888899167,C1orf87
cg04498679,0.012274468995775082,C2
cg18562935,-0.017114815268253165,C20orf85
cg05060607,0.03361864638670255,C3AR1
cg26430305,-0.020090246861258612,C4BPA
cg26407558,0.017813670705458626,C4BPB
cg02892690,0.036391578281637374,C5AR1
cg05829479,-0.014896227237671415,C6orf141
cg03346692,-0.02164305536458033,C6orf58
cg03036214,0.014866383922744711,CA12
cg25450061,-0.010215268573249985,CA2
cg05210412,-0.03875749075848397,CA4
cg04352288,0.02876723222871162,CA5A
cg03469521,-0.045690671448809735,CA7
cg12149911,0.02060146965990098,CA8
cg13849253,-0.02211950842708051,CA9
cg21039723,-0.022773736474808806,CAB39
cg02210115,-0.012401294412275589,CAB39L
cg25377498,-0.017058934942316185,CABIN1
cg17143518,-0.03669254826674707,CABLES1
cg22187630,-0.02008206986690598,CACNA1A
cg13811936,-0.07808688345858518,CACNA1B
cg27470433,-0.04254061391382238,CACNA1C
cg10409919,0.025712696731385317,CACNA1D
cg18533386,-0.0228432482659748,CACNA1E
cg01811187,-0.018493456941093916,CACNA1G
cg20683057,0.019174101844010312,CACNA1I
cg26325335,-0.05379221807801304,CACNA2D2
cg17563235,-0.10542403832194147,CACNA2D3
cg04085339,0.028832819999613707,CACYBP
cg25195288,-0.026434985276701375,CADM1
cg13331200,-0.02001659229745784,CADM2
cg03789420,-0.021311732854845753,CADM3
cg05907686,-0.01324587814458188,CAGE1
cg08992872,-0.0117645781327087,CALB1
cg06493664,-0.01770997354629906,CALB2
cg25943588,-0.028120268136923487,CALCA
cg01460227,0.03617940740144708,CALCR
cg03775632,-0.026397373901069908,CALD1
cg27073431,-0.013120967130319282,CALM2
cg07856521,0.03327045658163736,CALN1
cg22625098,-0.023438995444027836,CALR
cg23475963,-0.012849214992588997,CALU
cg11567041,-0.02946930012441134,CAMK1D
cg05004855,0.01624226369124651,CAMK2A
cg21587460,-0.036964674285182145,CAMK2B
cg08398233,-0.020178637196979227,CAMK2N1
cg17549121,-0.010408213972793547,CAMK4
cg04630171,-0.018986803308856492,CAMKK2
cg04523589,0.015925158327544205,CAMP
cg25763306,-0.14229489092805678,CAMTA1
cg12865675,-0.03505130764335813,CANX
cg25363789,0.02611323750282295,CAPN1
cg19598416,0.034446581999592656,CAPN2
cg15902038,-0.026673582368643766,CAPN3
cg25948980,-0.0118105309103218,CAPN5
cg21983579,-0.017039375823503365,CAPNS1
cg05533552,-0.022803268817913436,CAPRIN1
cg07424155,-0.013362061617779926,CAPZA2
cg00968167,-0.024087293922304243,CAPZB
cg21196132,-0.014039879505832888,CARD10
cg08402433,-0.02435326438746816,CARD11
cg25215834,0.046553201485143726,CARD14
cg02516189,0.06075291492650495,CARD9
cg14082241,0.016194476545402337,CARM1
cg02762440,-0.018000821703964106,CARTPT
cg22240533,0.047325838745497666,CASC1
cg17797815,-0.016615249920497392,CASC2
cg04781494,0.050146639710441865,CASP10
cg17714799,-0.01598457012860461,CASP6
cg16591304,-0.010597309179494393,CASP7
cg23281307,0.010962492568324753,CASP8
cg19267254,-0.01911595533774251,CASP9
cg17453778,0.03217484093926497,CASR
cg11214001,-0.03412406619595866,CAST
cg24298421,-0.044232680557185884,CASZ1
cg20897119,0.03816512649233482,CAV1
cg00917413,-0.0108481972980914,CAV2
cg07835814,-0.011160780386082328,CBFA2T2
cg23606023,-0.042373545353339974,CBFA2T3
cg23965590,-0.02376292522456918,CBL
cg24127869,0.013323105918254667,CBR3
cg07211972,-0.01764096465722365,CBS
cg12245530,-0.012511383943129716,CBX1
cg22892904,-0.026533823905365857,CBX2
cg00483030,-0.015828535181713427,CBX4
cg27408285,-0.03131783557464771,CBX5
cg03028106,-0.020040643181112712,CBX6
cg05903330,0.015098733301735967,CBX7
cg27037551,-0.02747371602855331,CCBE1
cg07805604,0.017013142075302603,CCDC106
cg00483891,-0.010836724247992239,CCDC115
cg15292101,-0.011155819417441749,CCDC136
cg05901196,-0.02692159068033094,CCDC6
cg12955441,-0.010034111720207529,CCDC68
cg03576469,-0.0250329747531521,CCDC8
cg23451678,-0.04248993345712814,CCDC80
cg16165120,0.027963931849548356,CCDC83
cg16717713,-0.04306544491664829,CCDC85C
cg13359689,0.013081856969965996,CCDC88A
cg00867694,0.020556973798774077,CCDC88C
cg14624895,-0.013590223378579193,CCHCR1
cg19612450,-0.020545157842302708,CCK
cg25740457,-0.03159160388617617,CCKBR
cg26101277,0.05082845190904144,CCL1
cg08418332,0.014585931076540527,CCL19
cg08540958,-0.01933946525228256,CCL2
cg07269146,-0.01249920809170454,CCL21
cg01439408,0.035638578961891536,CCL24
cg01636591,-0.015548374258853434,CCL8
cg20762137,-0.012451330819973438,CCM2
cg11513637,-0.04651440203916292,CCNA1
cg06952910,-0.02108508944938216,CCNA2
cg00290373,0.044736277579076514,CCNB1
cg01738168,-0.014241892610606634,CCNB2
cg19650814,-0.024508575209381163,CCNC
cg09520904,-0.020723167707215624,CCND1
cg09799980,-0.019385347047445902,CCND2
cg14029001,0.023465492449129797,CCND3
cg05194114,0.027908445864747604,CCNDBP1
cg02021919,0.013941998373808976,CCNH
cg00015024,-0.011775514847232946,CCNJ
cg15265785,-0.01258780317239738,CCNL1
cg17397377,-0.04653066858417674,CCNL2
cg11432795,-0.025523713663541423,CCNO
cg10924779,-0.03562084119069506,CCNT1
cg23974202,-0.011149981495183325,CCNT2
cg23856138,-0.04330841640849744,CCNY
cg04110105,-0.010555978148127265,CCR2
cg14312439,0.020804952218526344,CCR3
cg18052511,-0.023285772911466985,CCR5
cg13615963,0.02225619010471296,CCR6
cg26960939,-0.05223234207040154,CCR7
cg11492964,-0.014392126469561435,CCR8
cg25155774,0.01278841464083209,CCR9
cg21647170,-0.038840460752809204,CCT6A
cg03006477,-0.021893126334831245,CD109
cg25358289,-0.01808843582025947,CD14
cg10798745,0.023146741657718458,CD160
cg03621974,-0.023021892201837448,CD163
cg10671907,-0.017283039674335064,CD164
cg12032655,-0.021996806093723904,CD177
cg07322144,0.023535703124502778,CD19
cg12546793,0.01671290462449476,CD1B
cg16993682,-0.014273652058618927,CD1C
cg13765621,0.01683280105075755,CD1D
cg00027570,0.010121069874800232,CD2
cg07681748,0.015803193033324118,CD200
