Unnamed: 0_tissue,dbeta_tissue,gene,Unnamed: 0_liquid,dbeta_liquid,dbeta_tissue_normalized,dbeta_liquid_normalized
cg03544320,0.393826578,CRMP1,cg09883987,-0.0584843954111969,0.8782704793139338,0.3569777489635054
cg12034943,0.351844977,CRTC1,cg14292368,-0.0492747082114379,0.8347281003013284,0.3896924986622402
cg16596604,0.379361932,CRYM,cg00800759,-0.14437520281327,0.863268071511164,0.05187550122868678
cg09159022,0.364693078,CSMD1,cg06710438,-0.0854982861372947,0.8480538637312232,0.2610187164443131
cg22052659,0.375865314,CSMD3,cg15943335,-0.0343931557581789,0.8596414574089934,0.44255490897838
cg06173663,0.428116723,CUX1,cg02775353,-0.1583138072606752,0.9138354519310379,0.0023626409375722135
cg09799983,0.351652162,CYP1B1,cg05062676,-0.0504009934818397,0.8345281168893257,0.3856916960387232
cg17538572,0.492409398,CYP26A1,cg16445268,-0.0398481203958876,0.980518378639437,0.42317772505591633
cg01114088,0.407534963,CYTL1,cg17314566,-0.0486471098011435,0.892488510096531,0.3919218604699509
cg19678828,0.353977627,CYYR1,cg00551647,-0.0703089661363746,0.8369400372544054,0.31497438194586136
cg12290311,0.437089518,DAB2,cg18264728,-0.0779250827228656,0.9231418345221261,0.2879203308799408
cg17241776,0.408382765,DLEU7,cg10359157,-0.025195592041125,0.8933678313975848,0.4752265935117545
cg02874376,0.363179789,DLK1,cg13546977,-0.058108183865657,0.8464843141756069,0.35831413165264103
cg17154724,0.480495345,DNM3,cg16679515,-0.0683202762160597,0.9681613889357269,0.32203862762113267
cg08862890,0.406195338,DOCK2,cg21131622,-0.1195650026515205,0.8910990809634027,0.14000656047773308
cg16783744,0.364772563,DPYS,cg09929374,-0.0858365021149562,0.8481363037981424,0.2598173020191198
cg07581623,0.358339673,DPYSL2,cg14967899,-0.0761135326593725,0.8414642539512012,0.2943553384549488
cg26186239,0.375045506,EEF1A2,cg20015424,-0.1082026433246077,0.8587911708595698,0.18036805520654037
cg05385513,0.355733877,EFEMP1,cg16947612,-0.0771706685882767,0.8387615805333499,0.29060016886433065
cg06998282,0.449691453,ENPP2,cg20162626,-0.0660764833534949,0.9362122800742674,0.33000905270533487
cg15540820,0.386713975,EOMES,cg01176458,-0.0379779988871347,0.870893446322929,0.4298207907472975
cg06556244,0.355963067,EPHA1,cg21294616,-0.0455955984452734,0.8389992912830163,0.40276147185357636
cg09106903,0.357151137,ESRRG,cg18868146,-0.0450809768254138,0.8402315309547121,0.4045895162939679
cg03338754,0.36304585,F7,cg03183004,-0.0504380584566657,0.8463453956359693,0.3855600334374077
cg06947913,0.409256015,FAIM2,cg21625570,-0.0307971814033636,0.894273546795927,0.4553285676694081
cg17265829,0.398184418,FAT4,cg17760043,-0.1126209700971841,0.8827903336414591,0.1646732274326027
cg02374745,0.350576723,FBXO39,cg13823366,-0.0881812799920411,0.8334126955755234,0.25148815688268444
cg26405020,0.369003232,FES,cg25647583,-0.0475574365556996,0.8525242592044853,0.3957926094655344
cg20072171,0.416587878,FEZF2,cg08681924,-0.0593501926983417,0.9018779913623574,0.3539022545493708
cg07100000,0.393301978,FGF18,cg14665812,-0.0541991807080762,0.8777263759094444,0.37219973461591715
cg19897940,0.367303035,FLI1,cg11478199,-0.0501891231717712,0.8507608528453496,0.3864443040276966
cg01537995,0.406090974,FLRT2,cg13232249,-0.0282694712362155,0.8909908369532882,0.46430752684962445
cg00489401,0.375009869,FLT4,cg27338836,-0.0458582087595896,0.8587542089590251,0.40182862467703107
cg15031661,0.405572536,FMN2,cg04406200,-0.0584155187257726,0.8904531246375873,0.35722241346457484
cg18279094,0.4636172,FOXD3,cg21836358,-0.0378320077697605,0.9506557538690769,0.4303393819610426
cg07489048,0.398116529,FOXG1,cg08120263,-0.0303719740754182,0.8827199206867747,0.45683899370257086
cg26422161,0.439198021,FOXQ1,cg27336026,-0.0294701090695488,0.9253287267460604,0.4600426082541962
cg21739530,0.359282625,GALNT7,cg08422745,-0.0711652356370925,0.8424422627073391,0.31193273223691365
cg03502002,0.500378019,GALR1,cg03175653,-0.049109119324644,0.9887832543832136,0.3902807052828186
cg13476133,0.416435633,GCK,cg26992186,-0.0362085743568726,0.9017200862483343,0.4361061595511197
cg17152757,0.353777712,GHSR,cg00901598,-0.0646603173398632,0.8367326898809617,0.33503957281561925
cg13713922,0.446561633,GLI2,cg06391871,-0.0724279533033739,0.9329661006662635,0.3074472929927179
cg06970510,0.474407529,GRASP,cg17031475,-0.0485610159767449,0.9618472421352987,0.3922276838768394
cg08578734,0.411500024,GRIA1,cg21146273,-0.0724557288402027,0.8966009828169044,0.3073486284327396
cg15603568,0.354109649,GRIA4,cg11276420,-0.0553811374372107,0.8370769675244539,0.3680011752392879
cg13759674,0.399291729,GRIN1,cg05514043,-0.0410999345007089,0.8839388118818869,0.41873101755974357
cg08958294,0.397115204,GRM1,cg13830799,-0.0396641597516802,0.8816813687586385,0.4238311920303235
cg00582971,0.409883565,GRM6,cg00986191,-0.0594496198845445,0.8949244276413088,0.3535490682316032
cg15925365,0.408231463,GSTA4,cg06170922,-0.0231387551238348,0.8932109043421024,0.48253291168095647
cg22694191,0.367754337,HAPLN4,cg13364410,-0.054608660280194,0.85122893320115,0.37074517688577735
cg14625175,0.385336926,HOXA10,cg09636715,-0.0449269752948404,0.869465201852764,0.40513656218343763
cg26521404,0.40932047,HOXA9,cg18447772,-0.0506217370881752,0.8943403980825002,0.38490756823153216
cg07080050,0.385471131,HOXC4,cg15834355,-0.089664799611321,0.8696043962816612,0.2462183825716553
cg10364040,0.392741738,HOXD10,cg06479254,-0.0288262844159014,0.8771453074928772,0.4623296090976668
cg22674699,0.418510842,HOXD9,cg23068499,-0.0436780274657809,0.9038724466789994,0.40957308806409176
cg08214995,0.366690877,HS3ST2,cg09191731,-0.1116121240990257,0.8501259362386295,0.16825686101303378
cg01305421,0.3523048,IGF1,cg08806558,-0.0448231743460674,0.8352050184480353,0.40550528502754135
cg03635766,0.403412491,IGFBP4,cg00512374,-0.0334420911055676,0.8882127742023029,0.4459332910431158
cg10530883,0.371506448,IRX1,cg01294808,-0.0776778221603847,0.855120538937181,0.28879865250330083
cg09743950,0.374809892,ITGAM,cg03783948,-0.1258020242983579,0.858546797280566,0.11785134525530772
cg10119075,0.449392047,ITIH5,cg00677195,-0.1291728249419345,0.935901742857484,0.10587755103764657
cg04574090,0.425523955,KCNE3,cg16839921,-0.0300566871660355,0.9111462908638419,0.4579589592453759
cg06482428,0.3674948,KCNIP4,cg11612852,-0.0561974166267939,0.8509597472208013,0.3651015795426828
cg04849842,0.41752088,KCNK9,cg05988964,-0.037152188870645,0.9028456802007014,0.43275424194951373
cg09554951,0.35840087,KCNQ1DN,cg09998591,-0.0762553572638306,0.841527726112933,0.2938515475730945
cg19053239,0.351838649,KIF5C,cg11564340,-0.0562913134539898,0.834721537041047,0.36476803822552495
cg23049458,0.416197772,L1TD1,cg06190807,-0.0142191650950806,0.9014733821311112,0.5142171750958595
cg11934419,0.352808525,LAMA4,cg10910512,-0.0494078032548557,0.8357274707687109,0.38921971702078884
cg00840332,0.410128386,LEP,cg25435800,-0.0347974690402186,0.8951783505150992,0.44111870299929434
cg00630958,0.353327069,LEPR,cg21683619,-0.0930053401988349,0.8362652930252445,0.23435207844985606
cg14754787,0.457519626,LHX1,cg19816883,-0.0357416731893822,0.944331486288967,0.43776469088852443
cg04918402,0.359439804,LIMD2,cg09121543,-0.0535518075297142,0.8426052852559747,0.37449934056695766
cg10974980,0.492640941,LOXL1,cg07317017,-0.0552039649503574,0.9807585298681555,0.3686305292482992
cg09535960,0.356249552,LOXL2,cg05365729,-0.0496260293679195,0.8392964271271549,0.38844453188021244
cg25136495,0.38760817,LPAR5,cg03610970,-0.0232586390393422,0.8718208854075218,0.48210705874983506
cg27317046,0.430163463,LTBP2,cg05848660,-0.0553653050597259,0.9159582849506804,0.3680574151804843
cg01158680,0.407394677,MAGI2,cg12994657,-0.0718755009213594,0.8923430085902362,0.30940972027239216
cg00875805,0.37718337,MAML3,cg17446958,-0.0871022118987738,0.8610085156570064,0.255321234142904
cg19811337,0.38984852,MAP3K11,cg15976910,-0.0671780332387393,0.8741445263954128,0.3260961153824056
cg26870725,0.424663186,MAST1,cg02423030,-0.0331745369528776,0.9102535204799707,0.4468836997753841
cg04946749,0.371292896,MGAT5B,cg22482853,-0.0556439996832922,0.8548990475718826,0.3670674331480225
cg14416371,0.441452448,MIR129-2,cg11638181,-0.0361963564098411,0.9276669680839802,0.4361495602736739
cg13342435,0.362485523,MPPED2,cg16820616,-0.047623552793868,0.8457642369849451,0.39555775065482934
cg23710218,0.353046549,MSC,cg01048107,-0.0749768478922316,0.8359743439458938,0.2983930822823779
cg09284275,0.353616862,MYH11,cg06467587,-0.0458595986060111,0.8365658598531079,0.40182368764965837
cg02534363,0.389871082,NBEAL2,cg11865578,-0.050761705104655,0.8741679271979521,0.3844103723414172
cg00765705,0.47968575,NCOR2,cg14847626,-0.1406511152651402,0.9673216950818239,0.06510424497976969
cg18081258,0.38581892,NDRG2,cg08939481,-0.0654032582595251,0.8699651152655421,0.33240049010841033
cg23290344,0.428850077,NEFM,cg24705551,-0.0382808412588429,0.9145960703223759,0.42874503082476023
cg06714480,0.388618708,NEUROD1,cg11528849,-0.0233186599650399,0.8728689928535107,0.48189385177349625
cg22881914,0.446659199,NID2,cg22881914,-0.0611959135667769,0.9330672939425928,0.3473458650743657
cg18675097,0.494569865,NKAPL,cg26881102,-0.0426096845733908,0.9827591667636971,0.41336806715066476
cg23906738,0.442994941,NKX2-1,cg05946827,-0.0237164272624563,0.9292668073762046,0.48048089851123343
cg14002960,0.391215361,NOL4,cg14401309,-0.0396454677761356,0.8755621833559458,0.4238975898664338
cg12161228,0.38141429,NOX4,cg12438576,-0.0521665441367258,0.8653967313949438,0.37942008805658156
cg18952796,0.507407215,NPTX2,cg13585675,-0.0412677093500689,0.9960737794964861,0.4181350459394806
cg05158615,0.38817907,NPY,cg18119803,-0.0507374671075877,0.8724130101380269,0.38449647081469396
cg24909660,0.353340125,NR1H3,cg15223579,-0.0624402238064452,0.8362788344168743,0.3429258128885123
cg12702981,0.398561601,NR1I2,cg02863947,-0.0350184115340955,0.8831815394257051,0.44033386870164454
cg13315970,0.405959579,NT5E,cg03285617,-0.058340594224087,0.8908545569936372,0.35748856108346583
cg18710784,0.413429345,OPCML,cg24287362,-0.1239363730802407,0.89860203147198,0.12447853153232274
cg13023623,0.405482471,OTX2,cg10835712,-0.0462645166234484,0.8903597112309436,0.400385333523004
cg12425861,0.360532543,PACS2,cg05412222,-0.0657189113049821,0.8437386497434285,0.33127922397311327
cg04436818,0.382877971,PAX2,cg20462500,-0.0480336354299653,0.8669148286408195,0.3941010507143502
cg15133719,0.374252858,PAX3,cg19987665,-0.0760026317557269,0.8579690540556018,0.2947492818349394
cg13482308,0.384178393,PAX5,cg13701768,-0.0266961808459759,0.8682635972978396,0.46989618585657317
cg04415798,0.35875992,PAX9,cg18565268,-0.0965307970616464,0.8419001247545301,0.22182891275063632
cg16294013,0.378901949,PDE4B,cg17892601,-0.0563841429614769,0.8627909874160301,0.36443828825289
cg00920139,0.359921839,PDLIM2,cg09424554,-0.0246659881174779,0.8431052411930373,0.4771078582524328
cg18877506,0.390784784,PDPN,cg21158795,-0.0863556612377996,0.8751155985073091,0.257973139411938
cg26299169,0.37949027,PDX1,cg24983523,-0.034248584094029,0.8634011808186847,0.4430684579951498
cg18722841,0.368325294,PHOX2A,cg13791841,-0.0580848082253899,0.8518211170507821,0.3583971668528383
cg00396667,0.358034389,PITX1,cg02213684,-0.0561305924673413,0.8411476202040868,0.36533895303897024
cg05835105,0.416482823,PITX2,cg01371072,-0.0490284995299859,0.9017690306624744,0.39056708378252186
cg24182521,0.388993598,PLTP,cg01236081,-0.0745682021766164,0.8732578203893648,0.2998446779785011
cg13799919,0.373736169,POLR1D,cg05681148,-0.0208035392308904,0.8574331557636419,0.4908280906347197
cg07517893,0.390034535,PPP1R13L,cg07857278,-0.0256792312422115,0.874337456999275,0.4735086051517964
cg16751493,0.392865398,PPP1R7,cg23347597,-0.0636272053014102,0.8772735648832684,0.33870940448477993
cg13267264,0.392551288,PRDM14,cg14774755,-0.0389022080677676,0.8769477770060587,0.42653780497830535
cg03306374,0.477768034,PRKCB,cg06419562,-0.1113106601751233,0.965332682873582,0.16932772439848331
cg24841318,0.350850424,PROCA1,cg15734651,-0.0400118492370173,0.833696572140358,0.4225961257095061
cg18451588,0.355401519,PRR15,cg06868100,-0.071087731142961,0.8384168662380598,0.31220804453265644
cg26995244,0.364611586,PRR5,cg19033444,-0.090260992207973,0.8479693420487248,0.24410058083217612
cg14419740,0.396591384,PTPRN2,cg25805226,-0.1151754016391732,0.88113807435273,0.15559934829793315
cg10646402,0.352989059,PTPRO,cg23658354,-0.0529945167837048,0.8359147166017762,0.3764789547351344
cg26029902,0.355678525,RAB22A,cg09585269,-0.0458687555187655,0.8387041706750861,0.4017911603659108
cg04842146,0.375772852,RALYL,cg11646018,-0.0913202348491322,0.85954555788748,0.24033792775567892
cg27494647,0.419924337,RARRES2,cg14442992,-0.0227385617133774,0.9053384921264425,0.4839544830079978
cg08047457,0.435856759,RASSF1,cg05885095,-0.0564473815955887,0.9218632444176371,0.3642136512981939
cg24586039,0.372857146,RBPMS,cg07575193,-0.058375045993161,0.8565214527386238,0.35736618113966445
cg12717594,0.378610225,RECK,cg13817037,-0.0248650969586746,0.8624884177980903,0.4764005816901272
cg18642503,0.355360262,RFX1,cg01669732,-0.0227693373539438,0.8383740753990223,0.48384516144732914
cg19974227,0.380797316,RGS12,cg13572260,-0.0975260321687954,0.8647568197405759,0.21829362792330526
cg05374271,0.422406369,RGS2,cg10965404,-0.0052486338781816,0.907912800287425,0.5460823923459325
cg03348397,0.407497963,RGS20,cg18428201,-0.0716796270868818,0.8924501345228251,0.31010550540911574
cg24848035,0.435927813,RGS22,cg18061197,-0.0491162985098522,0.9219369400396398,0.3902552033040833
cg14156405,0.362942022,RGS7,cg02395863,-0.0651487479466091,0.8462377075530846,0.333304564373062
cg21637392,0.377949549,RNF216,cg00166687,-0.0944678881822937,0.8618031794052874,0.22915679980863407
cg04191427,0.432002963,RPTOR,cg11762703,-0.1058759573591813,0.9178661732704634,0.1886329340602408
cg22877509,0.429863227,RUSC1,cg19362080,-0.0858619213841852,0.9156468868764329,0.2597270074181942
cg07790615,0.460779741,RYR2,cg00299070,-0.1392969137534584,0.9477128047611872,0.069914654121296
cg01146232,0.414785832,SALL1,cg05044764,-0.0757543776763126,0.9000089494949415,0.2956311326398116
cg00800229,0.417014433,SALL2,cg01897797,-0.0235931477861098,0.9023204046824145,0.48091881319000473
cg13870520,0.362661637,SCARB2,cg25841625,-0.0508847918968726,0.8459468984927191,0.3839731421172762
cg25774643,0.38705534,SCT,cg04731448,-0.0251970990388111,0.8712475024774726,0.4752212403384026
cg05047401,0.4116722,SEMA4A,cg17971328,-0.0258168604351614,0.8967795599190227,0.4730197172557219
cg15918732,0.367376864,SERPING1,cg15918732,-0.0526762353885046,0.8508374266353802,0.3776095573225937
cg27267227,0.415970025,SEZ6L2,cg02131512,-0.0577327821307941,0.9012371680288196,0.35964763772359987
cg05164933,0.403011259,SFRP2,cg25645268,-0.0327770657630465,0.8877966253323257,0.44829560120110495
cg06276663,0.360758379,SH3PXD2A,cg22603555,-0.0482249596027501,0.8439728817991973,0.3934214269347135
cg14866200,0.354568975,SHISA3,cg13587180,-0.0535581781045923,0.83755337019386,0.374476710942514
cg27252696,0.486846004,SIM1,cg12865837,-0.0431681598651258,0.9747481506258733,0.41138424522645045
cg00097146,0.398051457,SIX3,cg03717442,-0.0248647157784746,0.8826524294615805,0.47640193572252404
cg00421624,0.35754829,SLC27A3,cg21279955,-0.040940311197981,0.8406434491769827,0.41929803316858694
cg14777768,0.473985342,SLC2A2,cg09710316,-0.022717254020338,0.9614093592072942,0.484030172423862
cg27248029,0.353057385,SLC39A11,cg09696465,-0.0791824127039776,0.8359855828031013,0.2834540298288181
cg14502484,0.460474666,SLC6A3,cg07392358,-0.0754650150548507,0.9473963877842055,0.2966590096488748
cg16727923,0.476560003,SLITRK1,cg16727923,-0.0254232018689107,0.9640797400984606,0.47441807543904774
cg16428251,0.35438071,SOX14,cg03802069,-0.0254749843118281,0.8373581059402455,0.47423413328964703
cg05520409,0.362690447,SOX8,cg04809453,-0.0384430939370165,0.8459767795813263,0.42816867512024326
cg21877464,0.352867899,SPARC,cg07539983,-0.0134733204133252,0.8357890521555544,0.5168665725779367
cg12001304,0.376276998,SPHKAP,cg18147278,-0.0339598355845906,0.8600684468599538,0.44409415354889314
cg00907288,0.364212221,SRGAP3,cg02775883,-0.0347161667904711,0.8475551295894532,0.44140750572328946
cg15341350,0.42207469,SRRM4,cg18201871,-0.0315052541995961,0.9075687902357712,0.4528133438844097
cg19256314,0.396265453,SSH1,cg14756265,-0.0571840043178389,0.8808000259983102,0.36159701215963047
cg02164046,0.395107102,SST,cg14703224,-0.0589168428966511,0.8795986102097215,0.3554416043651469
cg07676859,0.409776067,SSTR4,cg07032439,-0.0435832464713244,0.8948129331163834,0.40990977012968055
cg00764217,0.424934382,ST7,cg21921829,-0.0414301737563093,0.9105347989147474,0.41755793813225267
cg20388732,0.372580548,STAT5A,cg05117208,-0.0423088906929444,0.8562345714700861,0.4144365504005598
cg13782615,0.354001979,STIM1,cg13782615,-0.0487892656994307,0.8369652946049698,0.39141689276260183
cg15873301,0.363811526,SYN2,cg05124441,-0.0850791913088396,0.8471395376838835,0.2625074295911941
cg14284618,0.398148213,TACC1,cg17742459,-0.0480187110848979,0.8827527826239989,0.3941540651330495
cg02177231,0.467594995,TBX15,cg02862748,-0.058242021235064,0.954781434009871,0.35783871311284504
cg06304097,0.367661688,TCERG1L,cg23573567,-0.0871811917648935,0.8511328397274127,0.25504068101495264
cg07445246,0.37629447,TCL1A,cg14468007,-0.0342790349089943,0.8600865684281642,0.44296029028346695
cg07810039,0.395916122,TGFB2,cg16361301,-0.042461086455969,0.8804377076864656,0.4138959189779543
cg17080882,0.408369975,TGFBR3,cg15326069,-0.0402641466849402,0.8933545658952146,0.4216999120076289
cg05306745,0.380270216,TIMP2,cg27549186,-0.0794365571347405,0.8642101233919173,0.282551255254677
cg12122146,0.375009751,TMEM132D,cg06200996,-0.0846637243822655,0.8587540865720603,0.26398325566608294
cg06896909,0.353292215,TMEM196,cg10182869,-0.1077438777104979,0.8362291432348136,0.18199768734392513
cg05905176,0.363579454,TNFAIP8L3,cg02233197,-0.0403994348829302,0.8468988377881789,0.4212193398189718
cg24932457,0.446300455,TNR,cg24544431,-0.0723624511381268,0.932695212677362,0.3076799704870024
cg19593767,0.35082479,TOX2,cg26478582,-0.0460824432621567,0.8336699851280234,0.4010320964707859
cg11213574,0.371360418,TRABD,cg05297854,-0.031122042777098,0.8549690798823628,0.45417459161159085
cg12338417,0.382431985,TRIM71,cg27093242,-0.0494360451596474,0.8664522619215007,0.38911939582352817
cg25352836,0.350683707,TSSK6,cg03854071,-0.0125094561766914,0.8335236569911275,0.5202904214623876
cg05741937,0.401567278,TXNRD1,cg08869857,-0.0790394854183001,0.8862989604865044,0.2839617376667327
cg07783282,0.402763183,USP44,cg26561986,-0.0605657571389153,0.8875393264452269,0.34958431349952834
cg25762679,0.351934247,VCAM1,cg27544046,-0.050980439297107,0.8348206891517262,0.38363338239578587
cg27083087,0.445017693,VGLL4,cg08423851,-0.0449134377377959,0.9313647605779538,0.4051846504388406
cg21179088,0.380793796,VSTM2A,cg22295435,-0.1449117321438649,0.8647531688751855,0.049969635983132865
cg26841013,0.395940407,WNT3A,cg27441138,-0.0414105568782273,0.8804628955461264,0.4176276214170813
cg10244666,0.404255433,WT1,cg25586361,-0.0375776713383962,0.8890870548198917,0.43124283856178036
cg26860604,0.365960719,WWP2,cg00963786,-0.0419388461002602,0.8493686326671177,0.41575102677358483
cg18369516,0.358500722,ZBTB46,cg24608144,-0.1054657249864931,0.8416312903774108,0.1900901658966449
cg16768018,0.462099675,ZIC4,cg15287443,-0.0720601067466961,0.9490818108288601,0.3087539614786541
cg14231297,0.401590812,ZSCAN18,cg14889658,-0.0448858787492523,0.8863233694257366,0.4052825457736765
