Unnamed: 0,dbeta,gene
cg22438763,0.0175446144648781,FOXD2
cg24341615,0.0102987878735801,FSTL3
cg25846022,0.012823026135282,FUBP1
cg25376238,0.0134999520776837,FXYD5
cg06302118,0.012624541302123,GALNT6
cg11662891,0.0156506509724953,GCLM
cg10196802,0.010920429079913,GGCT
cg18255595,0.0138298986410589,GJA3
cg04798796,0.0102563269778004,GLUD1
cg02429674,0.0103313967937814,GNA13
cg21280719,0.0177341072527333,GNMT
cg08436467,0.0109584275645466,GNRH2
cg25293251,0.0171994566250905,GOLGA5
cg16811230,0.0169201716525662,GORASP1
cg10055227,0.0171260911168773,GOT2
cg10498429,0.0133577369641866,GPR137
cg12614630,0.015933068191038,GPR182
cg27539234,0.0130592663332861,GPS2
cg05551922,0.0118428881047374,GPX1
cg27298252,0.0215180238593446,GRHL3
cg19700341,0.0124513139498789,GRIN2C
cg07875335,0.0170998968037027,GTF2A1L
cg26464006,0.0132386213242328,GTPBP4
cg27490387,0.0123102635385681,HCG11
cg12464820,0.0102081307925189,HDAC10
cg21655280,0.0171321603482212,HDAC11
cg17602126,0.0100528571509548,HEYL
cg20664636,0.0154698814918034,HIC1
cg01182555,0.0135685705000843,HIF1A
cg16145216,0.0161023934251743,HIVEP3
cg24290947,0.0246355035321812,HLA-DMA
cg04731810,0.0103032921941876,HLTF
cg10552847,0.0156199126477065,HMGCR
cg11618704,0.01146856792704,HNRNPF
cg26188571,0.0198641359300496,HNRNPH1
cg21273013,0.0117298283264273,HNRNPR
cg16378352,0.0157295950213723,HOOK1
cg04863892,0.0512645058760542,HOXA5
cg24766650,0.0145320763032795,HOXB7
cg11422045,0.0107205399240046,HSD17B12
cg05539847,0.0100410424929603,HSD3B7
cg01141043,0.0100703374697905,HSPA2
cg08880849,0.0166151499670406,HSPB9
cg04042861,0.0140991264905158,HTR2B
cg17305436,0.0137148348357854,ID4
cg04956913,0.0239367243130622,IER3
cg07794885,0.0104518577513883,IL17C
cg19423311,0.0120301307226704,IL21R
cg21477985,0.0195737901354482,IL23A
cg24275769,0.0116179073656528,IMPACT
cg20128671,0.0106836283638663,INPP4B
cg12315466,0.0125684485626175,INPP5D
cg00255919,0.0409971884894731,IRF1
cg06527865,0.0106895552526213,IRF2BP2
cg02135861,0.0161413449395575,IRX2
cg24876960,0.0164820950078766,IRX4
cg12517452,0.0203165677190736,ITGA1
cg13984928,0.0189349034517213,ITGAE
cg07145783,0.0147394265885992,ITLN1
cg05787952,0.0143542284011619,JMJD8
cg18487609,0.0102425654208743,JUND
cg27180286,0.0104832118920883,KATNB1
cg09835085,0.0182454999260024,KCNE4
cg17300051,0.0140418372865789,KCNJ3
cg02676175,0.0715603938009157,KCTD11
cg22508615,0.01024213827986,KIF11
cg10386445,0.0106733142510121,KIF3C
cg26473728,0.0143307101705946,KIFC1
cg06012509,0.015933029395245,KLC4
cg09771049,0.0256967666797996,KPNA2
cg23604584,0.0186543218223075,KPNA3
cg20742366,0.0100198964539776,KREMEN1
cg21535462,0.0141316869952079,KRR1
cg13270625,0.0149521485915276,LAMA3
cg03732535,0.0114249236479938,LAMB2
cg14259717,0.0226188557988444,LDHC
cg02139485,0.0256964309955187,LGMN
cg07836815,0.012160227503126,LIMD2
cg00520380,0.0104916905805856,LIMK2
cg24513433,0.0118519978809527,LIPG
cg17310611,0.0131848886855278,LRIG2
cg08300899,0.0106683300421649,LRRC26
cg23247955,0.0195320282055807,LRRC59
cg10146402,0.0111012792055994,LTBP4
cg00680768,0.0100916539317224,MAD2L1
cg26525091,0.0137492936176379,MADCAM1
cg19126615,0.0108445667600466,MADD
cg10168457,0.0107087679068903,MAFG
cg11543397,0.0145243423157074,MAL2
cg01901788,0.010646507656979,MAP1LC3A
cg03251918,0.0151225088667313,MAP9
cg14815005,0.0266564465632042,MAPK1
cg00743788,0.0119654881709881,MAPK12
cg22043634,0.0135454232973678,MAPK15
cg14369405,0.0140399025087947,MAPRE2
cg18577128,0.0125052414608667,MAST2
cg20706583,0.0115228749339219,MAVS
cg00090767,0.0167014210219726,MAX
cg21945459,0.0197793564685381,MCM3AP
cg11871820,0.0107969843472875,MED23
cg26587051,0.0109693427880588,MEGF9
cg14900246,0.0274088951615278,MERTK
cg15150348,0.0196791640383644,MEST
cg11207300,0.0282885291969129,METAP2
cg27117982,0.0335442741031609,MGST1
cg03611307,0.011871729473235,MIR1205
cg04927004,0.023926337243838,MIR124-3
cg00501622,0.013617565678322,MIR126
cg01735503,0.0145435610905656,MIR140
cg24702147,0.0169834564368783,MIR141
cg15912800,0.0185734751680427,MIR196B
cg03331035,0.0126508192197658,MIR30B
cg12536502,0.0102634819387632,MIR330
cg14358282,0.0110807543526302,MIR375
cg00978822,0.0102564023072786,MIR449B
cg06277638,0.0121298391079572,MIR570
cg25943096,0.010569997706735,MIR574
cg02355304,0.0297092968628929,MIR589
cg02005336,0.010290551254019,MIR611
cg21028463,0.0265250418259282,MIR636
cg09082617,0.0245961023243348,MIR645
cg24911721,0.0308850925873252,MIRLET7A3
cg18564989,0.0139153918960743,MIXL1
cg06552549,0.0143964808268129,MKNK2
cg11648594,0.0102519431348313,MMP23A
cg24478630,0.0111937933035255,MOGS
cg09315630,0.0152460117501255,MOV10L1
cg06931941,0.0112286816257175,MPDU1
cg13379408,0.0110578630575739,MPPE1
cg17419935,0.011201788560132,MPZL1
cg18562689,0.0109332793379887,MSRB3
cg18528640,0.0115023143299999,MSTO1
cg00809164,0.0109971869674094,MT1L
cg00004996,0.0200073893039302,MTMR7
cg10315903,0.0162187719409798,MTOR
cg15897774,0.0105008294915816,MTRR
cg13841901,0.0154118570229758,MUTYH
cg26312951,0.0172544288230673,MX1
cg24886176,0.0153944087517241,MXD1
cg05140650,0.019499103935263,MXI1
cg19125715,0.0131964081256592,MYBL1
cg22571038,0.0191156254403747,MYCBPAP
cg24309739,0.0184173985358386,NAF1
cg11124980,0.0142021303823254,NAMPT
cg11162385,0.0258593043177709,NANP
cg11704396,0.0139131297545175,NCKIPSD
cg11941941,0.0173982441162117,NCOA5
cg22625220,0.0143039834408188,NCOR1
cg12071328,0.0148202140378101,NELL1
cg09942248,0.0121945664241776,NEUROD1
cg08108155,0.011623720076233,NF2
cg04977109,0.0160248282448246,NFE2L1
cg07055616,0.0130197984500699,NKX6-2
cg22225892,0.0127308239532353,NOP2
cg05274755,0.0123588149118483,NPAS3
cg24844545,0.0137295358103513,NPPA
cg15131647,0.0105317049666126,NPR1
cg19822851,0.0178951420472002,NR2C2AP
cg01153166,0.0111474364494247,NR2F2
cg05187833,0.0138577357222291,NUP153
cg23770887,0.0189834483309422,NUS1
cg03092918,0.019660160526036,OAT
cg11841349,0.0134454774572383,OGG1
cg22020227,0.0183412067658419,OLFML3
cg06652210,0.0106683325198463,OVCA2
cg14940636,0.0186677013197119,PA2G4
cg19034708,0.0204281607992077,PCM1
cg20248866,0.0187826068844473,PCYT2
cg18222865,0.012767711381367,PDE3B
cg06638463,0.0190128808720801,PDE4A
cg01916632,0.0169828897548144,PDSS2
cg02661886,0.0163013645741124,PEBP1
cg16419235,0.0105393296076764,PENK
cg05509609,0.0411212519843734,PF4
cg26549029,0.0110938851844915,PGAM5
cg03876174,0.0113499888523606,PHF1
cg00664418,0.0106109996520292,PHF13
cg03984405,0.0110090058390223,PHF20
cg02944871,0.0294397069692668,PHLDB2
cg05054831,0.0141873701132815,PIGU
cg13357249,0.0236170557734196,PIP5K1A
cg14161241,0.0149441550715074,PLAGL1
cg00580230,0.0118502796844874,PLK2
cg04080282,0.0137317344127998,PON3
cg07667560,0.0234298293361736,POU2F2
cg25794819,0.01844217135547,PPP1R12C
cg15070513,0.0159334865021464,PPP1R1B
cg01458961,0.0257399296333605,PPP3CA
cg07070341,0.0126269577953291,PRDM5
cg22555472,0.0112476842456207,PRDX2
cg25302646,0.0268965507898184,PRDX6
cg05656934,0.0140187347382526,PRKAA2
cg07585069,0.0103851699625915,PROCA1
cg22159483,0.0106118318774191,PRPF8
cg03175771,0.0134532005673333,PRR14
cg17294237,0.0133191656235316,PSD3
cg08730330,0.0127135204723144,PSMC5
cg08108993,0.0106678182877855,PSMD3
cg02201963,0.0132768203104592,PSMG2
cg25684999,0.017614401582055,PTF1A
cg08027110,0.0119346116033249,PTGES3
cg07720856,0.0125204054684134,PTMA
cg26873439,0.0155998537407074,PTPN1
cg09555736,0.0385681394266472,RAB11FIP3
cg06353069,0.0212814927264072,RAB17
cg12377874,0.0119046932744542,RAB27B
cg02151816,0.0111643887746131,RAB32
cg23832237,0.0213371850535488,RAB37
cg15627380,0.0218297470216466,RAB40B
cg06002947,0.0123672820187161,RABEP2
cg19057882,0.0103052272503092,RALGAPB
cg16050957,0.0101945224944438,RBBP6
cg22103164,0.0230832571517879,RBM46
cg18556834,0.0170130985210497,REC8
cg05389560,0.0112694711709952,RECQL
cg05163071,0.0150371727071359,RETNLB
cg08590069,0.0166308029064229,RGS22
cg10523019,0.0131267725633281,RHBDD1
cg04055703,0.0127070229254343,RICTOR
cg23542858,0.0172243374447041,RNF139
cg14186558,0.0120487959204574,RNF183
cg04265971,0.0157167195600919,RNF4
cg01907837,0.0266051824099114,RNF8
cg18149207,0.019625581739299,RORC
cg05871607,0.0162819678485115,RPA2
cg00603498,0.0275235189290153,RPAIN
cg05489143,0.010850902684297,RPL14
cg23495016,0.0100834582813319,RPL29
cg05478818,0.0111525198239404,RPL37
cg15744637,0.0201007953970914,RPLP2
cg00544901,0.0162254998933123,RPS11
cg08525207,0.0147397541613375,RPS7
cg25984973,0.0155120801967672,RTEL1
cg12375025,0.0182261619149125,RTTN
cg07961283,0.0157243183622777,RUNX1
cg04554131,0.0169925542281939,RUNX3
cg09016242,0.0150621811924723,SALL1
cg05884032,0.0155822661750524,SALL3
cg17942328,0.0113241468235107,SCAND1
cg22977317,0.0106656067756901,SERPINB1
cg22513955,0.0116264016100133,SERPINF1
cg26260386,0.011429007333038,SETD7
cg01710886,0.0139912520783082,SH3BP2
cg15062310,0.0190545836195387,SLC12A9
cg13545212,0.0127031182884468,SLC13A5
cg15806304,0.0113191495003166,SLC18A2
cg24879257,0.013414731884337,SLC25A1
cg16871561,0.0176823533834276,SLC25A3
cg00703260,0.0102917381446321,SLC30A2
cg00433296,0.0148674279541187,SLC39A14
cg16553272,0.0322509413663748,SLC44A4
cg17128349,0.0117493945029272,SLC46A3
cg03139377,0.0163239241246515,SLC6A12
cg23331484,0.0109825814854613,SLC7A10
cg09781944,0.0238631951556686,SLIT2
cg22126211,0.0213675535859251,SLITRK3
cg01281718,0.019017194524722,SMAP1
cg22537474,0.0148984152846235,SNAP25
cg00958578,0.0102805684962862,SNRNP25
cg19675778,0.0100649319736368,SORBS3
cg07220448,0.0239711454417367,SOSTDC1
cg02547394,0.0228111843218687,SOX1
cg21721340,0.0107068016358801,SOX18
cg16201674,0.0209964057538423,SOX21
cg05520409,0.0142415517813689,SOX8
cg18247055,0.0145868701145238,SPAG6
cg09560549,0.010942123776748,SPG7
cg20647962,0.0106602932284578,SPINT1
cg04302860,0.0128786858177016,SPNS1
cg08526825,0.0147672945857453,SRRM2
cg10426581,0.0226340608790469,SRRT
cg15928398,0.0133142421612871,ST6GAL1
cg10084644,0.0139617570688424,STAG3
cg26161820,0.0103950950376168,STARD3
cg19357918,0.0105614923056627,STIP1
cg19764048,0.02061796457718,STK32B
cg15100599,0.0304279316698755,SUSD4
cg07832006,0.0233472024544555,SYCP1
cg27312916,0.0134794071639856,SYTL2
cg17437939,0.0219109749961867,TAC1
cg10130564,0.0157065816975724,TAGLN
cg25308231,0.0142727084780237,TBCEL
cg23251248,0.0135618293848297,TBPL2
cg02106850,0.0106111341295676,TBX18
cg26948288,0.018443990920577,TCF25
cg11835197,0.0103377980902532,TFAP2E
cg18751588,0.0134886237358045,TFCP2
cg26376346,0.0117118147886812,TGFBR2
cg25046584,0.0103779781552642,TIAM1
cg02569115,0.0193329608699727,TIMP2
cg04219417,0.0159910176160148,TLR5
cg03214422,0.0206153498549268,TMEM170B
cg02218809,0.0100854473445202,TMEM219
cg15483228,0.0125357873378892,TMEM45B
cg10494684,0.0162675978733116,TMEM97
cg20460852,0.0249920665120657,TNFRSF10A
cg13024018,0.0114699538066244,TOPBP1
cg00998813,0.010596995651226,TRAIP
cg04206967,0.0114635320792542,TRHR
cg08468679,0.0106139402254767,TRIM11
cg18199720,0.0135536037132452,TRIM33
cg21647833,0.0148375238831208,TRIM37
cg01114951,0.010747642540393,TRIM45
cg10439456,0.0118394725465582,TRIM69
cg08638929,0.0144774173155989,TSPAN1
cg09503853,0.0130351396995943,TSPYL5
cg17361449,0.0136953931838418,TTPAL
cg06441106,0.0135685344141404,TUFT1
cg21941105,0.0102297635277277,TYK2
cg15736296,0.0106366976356531,UBE2L6
cg01653422,0.0110372364555849,UBE2V2
cg05231308,0.016423208797899,UCN
cg13428749,0.0108077911569847,UHRF2
cg07377675,0.0157481824182897,USP1
cg06770993,0.0101352363360086,USP19
cg04275194,0.0150842291234244,USP37
cg08708684,0.010060116642021,UTF1
cg09276451,0.0191303976705169,VASN
cg02447627,0.0104603896550319,VENTX
cg23977453,0.0121484188333121,VHL
cg10970409,0.012079862228417,VIPR1
cg01305745,0.0174199960294025,VKORC1
cg24909975,0.0109193146571929,WTAP
cg23571857,0.0147203272989772,XAF1
cg16001977,0.0133855776882609,YWHAH
cg00061769,0.0125686407583623,YY1AP1
cg02535219,0.0153818038562259,ZC3H7A
cg18154422,0.0122180064919888,ZEB1
cg13758899,0.0189779305072144,ZFP3
cg14335767,0.0122583947344319,ZHX1
cg17280346,0.0123769192053036,ZIC1
cg04675542,0.0134169044563858,ZNF300
cg08616760,0.0115976930458529,ZNF354A
cg24362016,0.0144483931477835,ZNF44
cg00719165,0.0147510785710896,ZNF513
cg08342619,0.021563975556151,ZNF583
cg02286335,0.0118488026238624,ZWINT
