selection_model,train_model,features,fpr,tpr,threshold
SVM,SVM,4,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.1111111111111111, 0.1111111111111111, 1.0]","[0.0, 0.003115264797507788, 0.940809968847352, 0.940809968847352, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999194 0.99056801 0.98958001 0.42150656 0.08126792
 0.07811143 0.01138423]"
SVM,DecisionTree,4,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
SVM,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.06349206349206349, 0.06349206349206349, 0.1746031746031746, 1.0]","[0.0, 0.4672897196261682, 0.5700934579439252, 0.616822429906542, 0.6355140186915887, 0.6510903426791277, 0.660436137071651, 0.6915887850467289, 0.7102803738317757, 0.7133956386292835, 0.7227414330218068, 0.7258566978193146, 0.7414330218068536, 0.7476635514018691, 0.7507788161993769, 0.7632398753894081, 0.8099688473520249, 0.8130841121495327, 0.822429906542056, 0.8286604361370716, 0.881619937694704, 0.8878504672897196, 0.8940809968847352, 0.9034267912772586, 0.9096573208722741, 0.9221183800623053, 0.9252336448598131, 0.9345794392523364, 0.940809968847352, 0.9470404984423676, 0.9781931464174455, 0.9781931464174455, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0]","[       inf 0.96956336 0.9677329  0.9674305  0.9672958  0.9672468
 0.9652821  0.9652173  0.96505916 0.96500987 0.9649613  0.9649575
 0.9642362  0.9638462  0.9626385  0.95920783 0.95898795 0.95841676
 0.9580074  0.9547981  0.9545843  0.9507605  0.94983536 0.93749595
 0.9357444  0.93024004 0.92772293 0.9274087  0.91770136 0.9161994
 0.8457386  0.8334591  0.6650187  0.4990207  0.43316215 0.15128298
 0.13610855]"
SVM,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.06349206349206349, 0.1111111111111111, 0.1746031746031746, 1.0]","[0.0, 0.956386292834891, 0.9781931464174455, 0.9906542056074766, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.85 0.75 0.4  0.35 0.1  0.05 0.  ]
SVM,SVM,5,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.1111111111111111, 0.1111111111111111, 1.0]","[0.0, 0.003115264797507788, 0.9532710280373832, 0.9532710280373832, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 1.         0.97112394 0.96386705 0.4412363  0.15289895
 0.12021228 0.00613713]"
SVM,DecisionTree,5,"[0.0, 0.0, 0.015873015873015872, 0.06349206349206349, 0.09523809523809523, 1.0]","[0.0, 0.9813084112149533, 0.9906542056074766, 0.9968847352024922, 1.0, 1.0]",[       inf 1.         0.75       0.4        0.33333333 0.        ]
SVM,XGBoost,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.2222222222222222, 0.25396825396825395, 0.3968253968253968, 0.49206349206349204, 0.5079365079365079, 0.5396825396825397, 0.5873015873015873, 0.6507936507936508, 0.6666666666666666, 0.7936507936507936, 0.8095238095238095, 0.873015873015873, 0.9206349206349206, 0.9523809523809523, 1.0]","[0.0, 0.4205607476635514, 0.4236760124610592, 0.48598130841121495, 0.5109034267912772, 0.514018691588785, 0.5202492211838006, 0.5233644859813084, 0.5514018691588785, 0.5638629283489096, 0.5700934579439252, 0.5856697819314641, 0.5919003115264797, 0.5981308411214953, 0.6074766355140186, 0.6199376947040498, 0.6230529595015576, 0.6542056074766355, 0.6635514018691588, 0.6697819314641744, 0.67601246105919, 0.6822429906542056, 0.6884735202492211, 0.6915887850467289, 0.7009345794392523, 0.719626168224299, 0.735202492211838, 0.7414330218068536, 0.7538940809968847, 0.7601246105919003, 0.7663551401869159, 0.794392523364486, 0.8130841121495327, 0.8193146417445483, 0.8255451713395638, 0.8286604361370716, 0.838006230529595, 0.8411214953271028, 0.8504672897196262, 0.8691588785046729, 0.8753894080996885, 0.8785046728971962, 0.8847352024922118, 0.9034267912772586, 0.9096573208722741, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9965354  0.9964324  0.9961134  0.9957884  0.995697
 0.99563557 0.99546945 0.9953708  0.99531794 0.9948789  0.9948428
 0.99464417 0.99441576 0.9943382  0.9942068  0.99413645 0.9940707
 0.99391794 0.9938805  0.9938299  0.9937192  0.993697   0.9936504
 0.99355376 0.9933507  0.99331105 0.99321187 0.99309397 0.99289316
 0.9924899  0.99175406 0.99169827 0.99132806 0.9911383  0.9910396
 0.990936   0.9905223  0.9904991  0.9899811  0.98995775 0.9899183
 0.9898391  0.98853856 0.98837435 0.8623123  0.77657104 0.7670829
 0.409699   0.3699748  0.03266006 0.03014883 0.02540925 0.02485934
 0.02433715 0.02369989 0.02292152 0.02256564 0.02185041 0.02152706
 0.02106593 0.02051975 0.02009495 0.02000177 0.01915334]"
SVM,RandomForest,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.06349206349206349, 0.09523809523809523, 0.12698412698412698, 0.23809523809523808, 1.0]","[0.0, 0.9376947040498442, 0.9844236760124611, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.8  0.4  0.3  0.25 0.1  0.05 0.  ]
SVM,SVM,6,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.1111111111111111, 0.1111111111111111, 1.0]","[0.0, 0.003115264797507788, 0.9906542056074766, 0.9906542056074766, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999739 0.94107353 0.93696559 0.41261512 0.06525441
 0.05101454 0.01203057]"
SVM,DecisionTree,6,"[0.0, 0.0, 0.015873015873015872, 0.047619047619047616, 0.09523809523809523, 1.0]","[0.0, 0.9875389408099688, 0.9937694704049844, 0.9968847352024922, 1.0, 1.0]",[       inf 1.         0.66666667 0.33333333 0.25       0.        ]
DecisionTree,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.06349206349206349, 0.06349206349206349, 0.1111111111111111, 0.14285714285714285, 0.15873015873015872, 0.2698412698412698, 0.5714285714285714, 1.0]","[0.0, 0.5950155763239875, 0.7040498442367601, 0.7071651090342679, 0.7383177570093458, 0.7414330218068536, 0.7632398753894081, 0.7694704049844237, 0.778816199376947, 0.7819314641744548, 0.7912772585669782, 0.8286604361370716, 0.8317757009345794, 0.838006230529595, 0.8629283489096573, 0.9003115264797508, 0.9158878504672897, 0.9657320872274143, 0.9688473520249221, 0.9750778816199377, 0.9781931464174455, 0.9906542056074766, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99675    0.9958152  0.9939401  0.9913282  0.9884426
 0.98587847 0.98455185 0.9789995  0.97309756 0.9634309  0.95576435
 0.95336217 0.9447637  0.942692   0.9400792  0.93923646 0.934424
 0.9138825  0.7780498  0.684143   0.6209098  0.5596394  0.44382483
 0.44156685 0.19805323 0.10345308 0.08370057 0.08075649 0.07730994
 0.07071931]"
DecisionTree,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09523809523809523, 0.12698412698412698, 0.14285714285714285, 0.30158730158730157, 1.0]","[0.0, 0.9096573208722741, 0.940809968847352, 0.9719626168224299, 0.9813084112149533, 0.9844236760124611, 0.9937694704049844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.98 0.94 0.92 0.9  0.88 0.7  0.16 0.06 0.04 0.02 0.  ]
DecisionTree,SVM,2,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 1.0]","[0.0, 0.003115264797507788, 0.632398753894081, 0.632398753894081, 0.9906542056074766, 0.9906542056074766, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999785 0.99137998 0.99126405 0.77502187 0.71045667
 0.69682138 0.52564213 0.5        0.15115912 0.14723123 0.0069526 ]"
DecisionTree,DecisionTree,2,"[0.0, 0.0, 0.031746031746031744, 0.07936507936507936, 0.1746031746031746, 1.0]","[0.0, 0.9532710280373832, 0.9719626168224299, 0.9906542056074766, 1.0, 1.0]",[       inf 1.         0.75       0.66666667 0.33333333 0.        ]
DecisionTree,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.047619047619047616, 0.047619047619047616, 0.30158730158730157, 0.3333333333333333, 0.38095238095238093, 0.4126984126984127, 0.4603174603174603, 0.49206349206349204, 0.5238095238095238, 0.5555555555555556, 0.6031746031746031, 0.6666666666666666, 0.7301587301587301, 0.7777777777777778, 0.8253968253968254, 0.8412698412698413, 0.9047619047619048, 0.9206349206349206, 0.9682539682539683, 1.0]","[0.0, 0.43302180685358255, 0.4423676012461059, 0.4485981308411215, 0.4797507788161994, 0.48286604361370716, 0.5420560747663551, 0.5482866043613707, 0.5545171339563862, 0.5607476635514018, 0.5700934579439252, 0.5825545171339563, 0.6292834890965732, 0.6355140186915887, 0.6448598130841121, 0.6635514018691588, 0.6884735202492211, 0.7071651090342679, 0.7102803738317757, 0.719626168224299, 0.7258566978193146, 0.735202492211838, 0.7414330218068536, 0.7476635514018691, 0.7850467289719626, 0.7975077881619937, 0.8037383177570093, 0.8099688473520249, 0.8255451713395638, 0.8317757009345794, 0.8411214953271028, 0.8504672897196262, 0.8691588785046729, 0.8753894080996885, 0.8785046728971962, 0.8909657320872274, 0.9034267912772586, 0.9096573208722741, 0.9127725856697819, 0.9190031152647975, 0.9252336448598131, 0.9314641744548287, 0.9470404984423676, 0.9470404984423676, 0.9688473520249221, 0.9750778816199377, 0.9906542056074766, 0.9906542056074766, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9974038  0.9969813  0.9967206  0.9958032  0.9953589
 0.9948902  0.9945762  0.9945083  0.9917529  0.99088365 0.98898077
 0.9883487  0.9874839  0.98620564 0.98332757 0.9832449  0.9820825
 0.98127043 0.9805015  0.979018   0.9784918  0.9778195  0.97592545
 0.97437286 0.9729666  0.97220504 0.9703148  0.97023714 0.96963936
 0.9656284  0.9649178  0.9642813  0.9631066  0.9616994  0.95927054
 0.9554469  0.95268255 0.9499063  0.94674087 0.93305844 0.9318907
 0.9091328  0.90463394 0.8631436  0.8628209  0.6203807  0.49934116
 0.39439055 0.3501567  0.3455134  0.10712136 0.10469907 0.09064005
 0.08921791 0.08286231 0.082455   0.08163872 0.07873143 0.07812776
 0.0730629  0.07232635 0.06774059 0.06368645 0.06011773 0.05498847
 0.05487892 0.05077006 0.04831186]"
DecisionTree,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.3492063492063492, 0.4444444444444444, 0.4603174603174603, 0.5873015873015873, 0.6507936507936508, 1.0]","[0.0, 0.8317757009345794, 0.8348909657320872, 0.8473520249221184, 0.8566978193146417, 0.8691588785046729, 0.9065420560747663, 0.9158878504672897, 0.9221183800623053, 0.9345794392523364, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99714286 0.995      0.98583333 0.985
 0.98       0.9725     0.97171429 0.96914286 0.68016667 0.032
 0.03       0.02       0.012      0.01       0.00666667 0.        ]"
DecisionTree,SVM,3,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.047619047619047616, 0.047619047619047616, 0.07936507936507936, 0.07936507936507936, 1.0]","[0.0, 0.003115264797507788, 0.9532710280373832, 0.9532710280373832, 0.9906542056074766, 0.9906542056074766, 0.9937694704049844, 0.9937694704049844, 1.0, 1.0]","[       inf 0.99999671 0.98342545 0.98260653 0.90156443 0.28533049
 0.28137118 0.18888926 0.10907653 0.01158694]"
DecisionTree,DecisionTree,3,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.047619047619047616, 0.047619047619047616, 0.06349206349206349, 0.09523809523809523, 0.12698412698412698, 0.1746031746031746, 1.0]","[0.0, 0.632398753894081, 0.6417445482866043, 0.6728971962616822, 0.8006230529595015, 0.8130841121495327, 0.9003115264797508, 0.9065420560747663, 0.9158878504672897, 0.9190031152647975, 0.9283489096573209, 0.9314641744548287, 0.9595015576323987, 0.9626168224299065, 0.9688473520249221, 0.9719626168224299, 0.9719626168224299, 0.9750778816199377, 0.9937694704049844, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9682247  0.9549314  0.9461809  0.932443   0.9320286
 0.92730737 0.9243857  0.89292175 0.88843626 0.8670015  0.861325
 0.85247    0.7906753  0.7470167  0.7222417  0.6301347  0.6126038
 0.5872833  0.5528107  0.39193344 0.29290742 0.2710777  0.21249978]"
DecisionTree,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047619047619047616, 0.07936507936507936, 0.12698412698412698, 0.15873015873015872, 0.2857142857142857, 0.3968253968253968, 1.0]","[0.0, 0.8909657320872274, 0.9252336448598131, 0.940809968847352, 0.9657320872274143, 0.9781931464174455, 0.9844236760124611, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.96 0.94 0.92 0.86 0.82 0.8  0.28 0.18 0.08 0.06 0.04
 0.02 0.  ]"
DecisionTree,SVM,4,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.06349206349206349, 0.06349206349206349, 0.07936507936507936, 0.07936507936507936, 1.0]","[0.0, 0.003115264797507788, 0.9283489096573209, 0.9283489096573209, 0.9906542056074766, 0.9906542056074766, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999809 0.99082617 0.99057153 0.82028544 0.24523464
 0.19313661 0.1678671  0.1565835  0.01210976]"
DecisionTree,DecisionTree,4,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.047619047619047616, 0.06349206349206349, 0.15873015873015872, 0.19047619047619047, 0.20634920634920634, 0.25396825396825395, 1.0]","[0.0, 0.7445482866043613, 0.7601246105919003, 0.9190031152647975, 0.9252336448598131, 0.9283489096573209, 0.940809968847352, 0.9532710280373832, 0.9595015576323987, 0.9719626168224299, 0.9781931464174455, 0.9875389408099688, 0.9906542056074766, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9683375  0.9673585  0.9654478  0.9622138  0.9157931
 0.9028326  0.9025992  0.897615   0.896957   0.8923351  0.83939004
 0.7703837  0.7382688  0.62942916 0.5155572  0.44147798 0.16383673
 0.15509382 0.14965573 0.14908567 0.11561415]"
DecisionTree,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.047619047619047616, 0.07936507936507936, 0.1111111111111111, 0.14285714285714285, 0.20634920634920634, 1.0]","[0.0, 0.956386292834891, 0.9595015576323987, 0.9906542056074766, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[  inf 1.    0.95  0.9   0.565 0.54  0.4   0.3   0.2   0.15  0.1   0.   ]
DecisionTree,SVM,5,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.047619047619047616, 0.047619047619047616, 0.06349206349206349, 0.06349206349206349, 1.0]","[0.0, 0.003115264797507788, 0.9221183800623053, 0.9221183800623053, 0.9906542056074766, 0.9906542056074766, 0.9937694704049844, 0.9937694704049844, 1.0, 1.0]","[       inf 0.99999759 0.98986579 0.98958314 0.88695599 0.28017063
 0.2067349  0.16909165 0.12323243 0.01245218]"
DecisionTree,DecisionTree,5,"[0.0, 0.0, 0.015873015873015872, 0.047619047619047616, 0.07936507936507936, 1.0]","[0.0, 0.9719626168224299, 0.9844236760124611, 0.9968847352024922, 1.0, 1.0]",[       inf 1.         0.8        0.66666667 0.33333333 0.        ]
DecisionTree,XGBoost,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.047619047619047616, 0.06349206349206349, 0.14285714285714285, 0.20634920634920634, 0.25396825396825395, 1.0]","[0.0, 0.7912772585669782, 0.8722741433021807, 0.9190031152647975, 0.9252336448598131, 0.9376947040498442, 0.9439252336448598, 0.956386292834891, 0.9657320872274143, 0.9781931464174455, 0.9875389408099688, 0.9906542056074766, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9212202  0.91835964 0.9150945  0.9068062  0.85452604
 0.8513233  0.8499701  0.8473616  0.8428749  0.8148165  0.81118196
 0.7513429  0.72500616 0.69509226 0.6522474  0.3812323  0.3562515
 0.33587196 0.2913157 ]"
DecisionTree,RandomForest,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.09523809523809523, 0.12698412698412698, 0.2857142857142857, 0.3492063492063492, 1.0]","[0.0, 0.9345794392523364, 0.940809968847352, 0.9439252336448598, 0.9844236760124611, 0.9937694704049844, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.95       0.93333333 0.9        0.72
 0.65       0.53333333 0.47       0.25       0.15       0.1
 0.05       0.        ]"
DecisionTree,SVM,6,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.047619047619047616, 0.047619047619047616, 0.07936507936507936, 0.07936507936507936, 0.14285714285714285, 0.14285714285714285, 1.0]","[0.0, 0.003115264797507788, 0.9626168224299065, 0.9626168224299065, 0.9906542056074766, 0.9906542056074766, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999695 0.97771166 0.97550629 0.88492994 0.23909728
 0.20876879 0.19579046 0.1449128  0.07964419 0.07695951 0.0146115 ]"
DecisionTree,DecisionTree,6,"[0.0, 0.0, 0.031746031746031744, 1.0]","[0.0, 0.9937694704049844, 1.0, 1.0]",[inf 1.  0.5 0. ]
